numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
101;2024;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11654;2024-05-21
104;2024;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br/dioe;11724;2024-08-29
107;2024;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11676;2024-06-17
108;2024;Pregão Eletrônico;Outros Veículos de Publicação;www.comprasparana.pr.gov.br;;2024-06-25
108;2024;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2024-06-25
108;2024;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11677;2024-06-25
111;2024;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11660;2024-05-29
115;2024;Pregão Eletrônico;Diário Oficial do Estado;;11685;2024-07-05
117;2024;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11717;2024-08-20
119;2024;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11687;2024-07-09
125;2024;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11691;2024-07-15
132;2024;Pregão Eletrônico;Endereço Eletrônico;https://www.administracao.pr.gov.br/Compras/Pagina/Compras-Parana-Consulta-de-Editais-e-Licitacoes;;2024-08-13
132;2024;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br/;11712;2024-08-13
135;2024;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11677;2024-06-25
153;2024;Pregão Eletrônico;Diário Oficial do Estado;;11727;2024-09-03
154;2024;Pregão Eletrônico;Diário Oficial do Estado;www.pr.gov.br/dioe;11531;2023-11-13
191;2024;Pregão Eletrônico;Endereço Eletrônico;www.pncp.gov.br;;2024-10-01
191;2024;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11748;2024-10-02
191;2024;Pregão Eletrônico;Endereço Eletrônico;https://www.justica.pr.gov.br/;;2024-10-01
193;2024;Pregão Eletrônico;Endereço Eletrônico;www.detran.pr.gov.br;;2024-10-04
193;2024;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11750;2024-10-04
193;2024;Pregão Eletrônico;Endereço Eletrônico;www.compras.gov.br UASG 925019;;2024-10-04
193;2024;Pregão Eletrônico;Outros Veículos de Publicação;www.bemparana.com.br;;2024-10-04
203;2024;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11766;2024-10-28
211;2024;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11775;2024-11-08
218;2024;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11795;2024-12-11
1;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11615;2024-03-22
1;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2024-03-22
1;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL;;2024-03-22
2;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11747;2024-10-01
3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11755;2024-10-11
5;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-01-11
5;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11567;2024-01-11
5;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br;;2024-01-11
6;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11608;2024-03-13
6;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.folhadelondrina.com.br;1;2024-03-13
7;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11642;2024-05-03
7;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br/?d=1;;2024-05-03
7;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL FOLHA DE LONDRINA;;2024-06-14
7;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11670;2024-06-14
8;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11675;2024-06-21
9;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Folha de Londrina;;2024-02-27
9;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11597;2024-02-27
10;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.folhadelondrina.com.br;1;2024-02-26
10;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11596;2024-02-26
11;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11575;2024-01-23
12;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11577;2024-01-25
13;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11588;2024-02-09
14;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br/?d=1;;2024-03-14
14;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11609;2024-03-14
15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11675;2024-06-21
16;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11576;2024-01-24
17;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11583;2024-02-02
18;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11583;2024-02-02
19;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL FOLHA DE LONDRINA;;2024-07-16
19;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11692;2024-07-16
20;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11679;2024-06-27
20;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Do Ônibus;;2024-06-28
22;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11583;2024-02-02
23;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.folhadelondrina.com.br;1;2024-03-04
23;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11601;2024-03-04
24;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11657;2024-05-24
24;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11635;2024-04-23
25;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11622;2024-04-04
26;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11653;2024-05-20
26;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL FOLHA DE LONDRINA;;2024-05-20
29;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11714;2024-08-15
29;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal;;2024-08-15
30;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11586;2024-02-07
33;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL GAZETA DO PARANÁ;;2024-06-14
33;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11662;2024-06-04
33;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL GAZETA DO PARANÁ;;2024-06-04
33;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11670;2024-06-14
34;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11592;2024-02-20
34;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.agepar.pr.gov.br/;;2024-02-07
34;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11586;2024-02-07
34;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.gov.br/pncp/pt-br;;2024-02-07
35;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11587;2024-02-08
35;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;;2024-02-08
36;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11712;2024-08-13
36;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.transparencia.pr.gov.br;;2024-08-13
36;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal;;2024-08-13
36;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2024-08-13
37;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11787;2024-11-29
37;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL GAZETA DO PARANÁ;;2024-11-29
37;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11796;2024-12-12
37;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL GAZETA DO PARANÁ;;2024-12-12
37;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL GAZETA DO PARANÁ;;2024-12-04
37;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11790;2024-12-04
38;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11586;2024-02-07
38;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;;2024-02-07
39;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11586;2024-02-07
39;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;;2024-02-07
40;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11588;2024-02-09
41;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.comprasparana.pr.gov.br  https://www.gov.br/compras/pt-br  https://pncp.gov.br/;11728;2024-09-04
43;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11640;2024-04-30
44;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11635;2024-04-23
45;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;2853;2024-02-05
46;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.pncp.gov.br ;;2024-05-13
47;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;2854;2024-02-06
48;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;;2024-06-11
49;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11675;2024-06-21
49;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Folha de Londrina;;2024-06-21
50;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11593;2024-02-21
51;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11587;2024-02-08
51;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-02-08
51;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br/licitacoes;;2024-02-08
53;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11783;2024-11-25
54;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Folha de Londrina;;2024-06-03
54;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11661;2024-06-03
57;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;2857;2024-02-09
64;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?org.apache.struts.taglib.html.TOKEN=149076ac3d9d50a26014d0eee67d8f0a&action=pgLocalizar&enviado=true&numero=11731&dataInicialEntrada=&dataFinalEntrada=&search=&diarioCodigo=3&imagemVeri;11731;2024-09-09
66;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;;2024-06-19
67;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11592;2024-02-20
71;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11602;2024-03-05
72;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2024-02-26
72;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;0;2024-02-26
74;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;;2024-07-25
75;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.bemparana.com.br;12349;2024-02-27
75;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11597;2024-02-27
80;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11619;2024-04-01
80;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br/;3;2024-04-01
81;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11593;2024-02-21
84;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11605;2024-03-08
85;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;0;2024-03-13
88;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11629;2024-04-15
91;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11592;2024-02-20
94;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br/;3;2024-03-19
94;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11612;2024-03-19
95;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11603;2024-03-06
96;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br/;5;2024-07-02
96;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11682;2024-07-02
98;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11659;2024-05-28
98;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;GAZETA DO PARANÁ;;2024-05-28
100;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-02-22
101;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11710;2024-08-09
104;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.metropolejornal.com.br/RMC;3;2024-03-01
104;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11600;2024-03-01
105;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11595;2024-02-23
112;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11682;2024-07-02
112;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Diário Indústria & Comércio;;2024-07-02
113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11678;2024-06-26
113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.maringamais.com.br/tag/jornal-do-povo/;;2024-06-26
117;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11681;2024-07-01
122;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2024-05-28
122;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11659;2024-05-28
122;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL DO POVO;;2024-05-28
123;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11598;2024-02-28
124;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11606;2024-03-08
125;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11616;2024-03-25
126;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-08-28
