numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
59;2021;Concorrência Pública;Homologado;Reforma do bloco IV;UNIOESTE FBELT-Universidade Estadual do Oeste do Paraná - Campus Francisco Beltrão;Não;;;Menor Preço;144215.72;127629.42;2021-08-24;2021-09-15;;;282021;
61;2021;Concorrência Pública;Homologado;O objeto desta licitação é a Ampliação do Colégio Estadual Padre Pedro Canísio Henz, situado a Rua Itália, 1087, Jardim Veneza, Fone: (45) 3227-7047, no Município de Cascavel, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;944974.91;727819.55;2021-08-30;2021-09-16;;;166913152;1 Ano(s)
62;2021;Concorrência Pública;Homologado;Elaboração de Levantamentos, Projeto  Arquitetônico e Complementares para Reforma, Ampliação e Regularização da Delegacia de Polícia  no município de Nova Fátima, com área de terreno estimada em 800,00 m². (oitocentos metros quadrados)., sito à Rua Interventor Manoel Ribas, 158, município de Nova Fátima, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;68877.73;44426.14;2021-11-04;2021-11-30;;;135891363;
63;2021;Concorrência Pública;Homologado;Execução dos serviços de manutenção e conservação de vias rurais não  pavimentadas  (Estradas),  da  malha  rodoviária  da  área  02,  sob  jurisdição  da superintendência regional leste do DER/PR, em extensão total de 82,58 km, em lote único.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;3884887.30;2912038.24;2021-08-27;2021-10-20;Avenida Iguaçu 420 protocolo geral - 13:30 as 17:00 Rebouças Curitiba PR 80230902;;178202987;
64;2021;Concorrência Pública;Homologado;Execução dos serviços de manutenção e conservação de vias rurais não  pavimentadas  (Estradas),  da  malha  rodoviária  da  área  03,  sob  jurisdição  da superintendência regional leste do DER/PR, em extensão total de 43,18 km;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;1949193.61;1265950.93;2021-08-27;2021-10-29;Avenida Iguaçu 420 protocolo geral - 13:30 as 17:00 Rebouças Curitiba PR 80230902;;178203282;
65;2021;Concorrência Pública;Homologado;Execução dos serviços de manutenção e conservação de vias rurais não  pavimentadas  (Estradas),  da  malha  rodoviária  da  área  04,  sob  jurisdição  da superintendência regional leste do DER/PR, em extensão total de 88,42 km.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;3686501.46;2501902.62;2021-08-27;2021-10-29;Avenida Iguaçu 420 protocolo geral - 13:30 as 17:00 Rebouças Curitiba PR 80230902;;178203541;
66;2021;Concorrência Pública;Homologado;Execução dos serviços de manutenção e conservação de vias rurais não  pavimentadas  (Estradas),  da  malha  rodoviária  da  área  05,  sob  jurisdição  da superintendência regional leste do DER/PR, em extensão total de 49,70 km.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;2281655.43;1460508.41;2021-08-27;2021-10-20;;;178203770;
67;2021;Concorrência Pública;Homologado;Elaboração de um Laudo técnico da estrutura da edificação de imóvel localizado na Rua Paula Gomes, nº 110, no bairro São Francisco no município de Curitiba, Paraná, com área de aproximadamente 1.156,70m2. O laudo deverá ser conclusivo com obtenção de dados por meio de inspeção visual e análise dos elementos técnicos (projetos, memorial descritivo e demais elementos).;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;18733.10;18000.00;2021-11-10;2021-11-30;;;156424587;
68;2021;Concorrência Pública;Homologado;Contratação de empresa especializada em engenharia para a prestação de serviços técnicos referentes à Sondagem Geológica à Percussão (SPT), Levantamento Topográfico Planialtimétrico e elaboração de Levantamento As-Built de Implantação Hidrossanitária e Drenagem para a definição de solução técnica para execução de serviços complementares no Centro de Socioeducação de São José dos Pinhais, localizado à Rua Sebastiana Santana Fraga s/n, no Município de São José dos Pinhais, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;23573.79;19800.00;2021-11-16;2021-11-30;;;170438264;
69;2021;Concorrência Pública;Homologado;Contratação de empresa técnica especializada para a elaboração de projeto arquitetônico e demais projetos complementares de engenharia para a obra do Ambiente Multiuso de Pós-Graduação e Pesquisa em Engenharia Agrícola - AMPEAGRI, do Campus de Cascavel da UNIOESTE, com área de 2.261,95 m2. ;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;170000.00;168500.00;2021-10-08;2021-10-08;;;614722021;
70;2021;Concorrência Pública;Homologado;Contratação de empresa especializada, para prestação de serviços, pelo período de 12 meses, para oferta do Projeto Arte e Ação - atividades de cultura, esporte e lazer, em formato de Oficinas e Mostras Culturais presenciais, para adolescentes que cumprem Medida Socioeducativa de Internação, Internação Provisória e semiliberdade nos Centros de Socioeducação e Casas de Semiliberdade do Estado do Paraná, com fornecimento de materiais, equipamentos e insumos diversos para realização das atividades, de acordo com as especificações contidas no Projeto Técnico da SEJUF.;SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);Não;;;Menor Preço;762120.00;721292.76;2021-09-03;2021-10-05;Rua Jacy Loureiro de Campos s/n 5º andar B Centro Cívico Curitiba PR 80530915;;173362951;
71;2021;Concorrência Pública;Deserto;Elaboração de Laudo Estrutural, Projeto de recuperação e reforço de peças estruturais, Laudo de Ensaio de permeabilidade e Projeto de Instalações Hidrossanitárias das Instalações da Secretaria de Estado da Agricultura e do Abastecimento, situada na Rua dos Funcionários nº 1559 e 1558, no município de Curitiba, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;113123.80;;2021-09-30;;;;174301271;
72;2021;Concorrência Pública;Homologado;"Execução dos serviços para substituição de um BSTC de 0,60 m por um BTSC de 0,80 m, melhorias no sistema de drenagem e recuperação da saia do aterro de um trecho nas proximidades do km 20,3 da rodovia PR-485, no município de Pérola, no âmbito da Superintendência Regional Noroeste
do DER/PR - Maringá-PR.
";DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;708248.34;606692.00;2021-09-14;2021-11-25;;;173141548;
73;2021;Concorrência Pública;Homologado;O objeto desta licitação é a construção de muro de arrimo na Escola Estadual Indígena Jykre Tãg, situado na Aldeia Passo Liso, BR 373, Km 459, Terra Indígena de Mangueirinha, fone: (46) 99140-8632, no Município de Chopinzinho, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;172268.17;151079.21;2021-09-13;2021-09-16;;;164168689;1 Ano(s)
75;2021;Concorrência Pública;Deserto;CONCORRÊNCIA, tipo Menor Preço, em regime de empreitada por preço unitário, para a construção do Ambulatório (Bloco IV), do Centro de Ciências da Saúde da UNIOESTE (Campus de Francisco Beltrão). ;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;4125506.92;;2021-10-14;;;;594702020;1 Parcela(s) - Empreitada/Global
76;2021;Concorrência Pública;Homologado;Contratação de empresa especializada para execução de reforma na cobertura da Ouvidoria da Polícia Civil, sita à Rua Bispo Dom José, nº 2006, no município de Curitiba, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;95396.30;95396.30;2021-12-07;2021-12-17;;;176714646;
77;2021;Concorrência Pública;Homologado;Execução das obras de Duplicação e Ampliação da Capacidade e Segurança da Rodovia PR-445, no trecho entre Mauá da Serra (Interseção com a BR-376) e o Acesso a Lerroville, com extensão total de 27,077 km, conforme projeto de Engenharia e demais especificações.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;217311082.20;148032561.17;2021-09-22;2021-12-20;Avenida Iguaçu 420 protocolo geral - 8:30-12:00 e das 13:00 as 17:00 Rebouças Curitiba PR 80230902;;179713578;
78;2021;Concorrência Pública;Deserto;Execução dos serviços de fornecimento e instalação de passarela metálica para pedestres na rodovia PR-340, com vão de 132m, com início no km 263+514 e final no km 263+646, aproximadamente, no Município de Tibagi, conforme projeto e Termo de Referência.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;771433.60;;2021-09-28;;;;178604970;
79;2021;Concorrência Pública;Homologado;Execução de serviços de apoio técnico à coleta de dados e informações de veículos de cargas e passageiros que trafegam nas Rodovias do Estado do Paraná, sob jurisdição do Departamento de Estradas de Rodagem  DER/PR, através da disponibilização e manutenção de Unidades Móveis, dotadas de sistemas de pesagem dinâmica e estática, e demais equipamentos e sistemas associados, adequação e manutenção da infraestrutura dos pontos de pesagem, subdividido em 05 (cinco) lotes.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;61604001.81;16224712.34;2021-09-28;2022-04-26;;;179560623;
80;2021;Concorrência Pública;Homologado;CONCORRÊNCIA, tipo Menor Preço, em regime de empreitada por preço unitário, para a reforma e ampliação do Barracão do Núcleo Experimental de Engenharia Agrícola (NEEA), da UNIOESTE (Campus de Cascavel).;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;184850.83;179305.87;2021-10-01;2021-11-10;;;546282018;
81;2021;Concorrência Pública;Homologado;"Execução  de  serviços  de  conservação  e  manutenção,  sob  responsabilidade  da  Diretoria  de 
Operações  (DOP),  visando  reparar  ou  sanar  defeitos  no  pavimento,  totalizando  193,27  km  de 
rodovias  da  Superintendência  Regional  Oeste,  de  acordo  com  o  estabelecido  no  Termo  de 
Referência.";DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;61005629.78;46649522.89;2021-10-01;2021-11-05;Avenida Iguaçu 420 Protocolo Geral do DER/PR Rebouças Curitiba PR 80230020;;179568136;
82;2021;Concorrência Pública;Homologado;Contratação de empresa especializada para execução de reforma das instalações elétricas, para instalação de chuveiros nos cubículos das galerias B, C, D e E, da Penitenciária Feminina do Paraná, sito a Rua Isidio Alves Ribeiro s/n, Jardim Santa Mônica, no município de Piraquara, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;336320.68;269000.00;2021-10-21;2021-11-09;;;177655996;
83;2021;Concorrência Pública;Homologado;Contratação de empresa especializada em engenharia para elaboração de Projetos de Engenharia Elétrica, para Reforma das Instalações Elétricas, de Lógica, de Segurança e de Proteção Contra Descargas Atmosféricas, na sede da ADAPAR e Núcleo Regional da SEAB, sito a Rua Nestor Guimarães, nº 166, Bairro Vila Estrela, no município de Ponta Grossa.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;15983.40;10373.95;2021-11-05;2021-12-16;;;167443524;
84;2021;Concorrência Pública;Homologado;Manutenção dos Sistemas de Iluminação Pública na Rodovia João Leopoldo Jacomel  entre  os  quilômetros  00  e  6  +  355m  no  Município  de  Pinhais  e  entre os quilômetros 6 + 355m e 14 + 035m no Município de Piraquara.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;1066519.88;892384.63;2021-10-04;2021-11-08;;;179081156;
85;2021;Concorrência Pública;Homologado;Execução de serviços de conservação e manutenção, sob responsabilidade da Diretoria de Operações (DOP), em trechos estaduais pertencentes ao anel de integração, incluindo-se trechos de oferta, que retornarão ao estado do Paraná ao final do prazo contratual das concessões. O objeto visa reparar ou sanar defeitos no pavimento através da sua conservação rotineira de pista e da faixa de domínio, totalizando 964,52 km de rodovias subdivididos em 5 (cinco) lotes.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;135591021.92;93491447.26;2021-10-04;2021-11-30;;;180053395;
86;2021;Concorrência Pública;Homologado;Regularização do Plano de Prevenção de Incêndio;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Não;;;Menor Preço;229529.59;229042.91;2021-10-14;2021-11-04;;;60121;
87;2021;Concorrência Pública;Fase Certame;"Arrendamento oneroso de uso da Unidade de Ponta Grossa, situada na BR 277, Km 504, na Cidade de Ponta Grossa, Estado do Paraná, dotada da seguinte estrutura: Complexo industrial com área total de 8.426,10 m² em um terreno de 78.625,30 m², envolvendo investimentos da proponente vencedora, na referida área, necessários à demolições, adaptações, construções, administração e operação de uma Unidade de armazenagem, movimentação e beneficiamento de produtos alimentícios e insumos destinados à produção agrícola.
";IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Maior Preço;0.00;;2021-11-30;;;;177385395;25 Ano(s)
89;2021;Concorrência Pública;Suspenso;Alienação do imóvel Lote 46a, Zona Residencial 3 conforme Lei Municipal 11.361 de 03/11/2011 e Lei Municipal 12.236 de 29/01/2015, com área de 219.132,63 metros quadrados, localizado à Rua Geraldo Júlio, Gleba Cafezal, Município de Londrina, no Paraná, Registro sob matrícula 72.823, fichas 01 e 02, do cartório do 1 ofício de registro de imóveis da comarca de Londrina, Paraná;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Maior Preço;8743391.94;;2022-06-28;;;;180811311;
90;2021;Concorrência Pública;Deserto;Execução de serviços de reforço e recuperação de passagem Inferior na rodovia PR-151, no Km 176 + 300, com extensão total de 21,30m, localizado no município de Sengés.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;94132.39;;2021-10-26;;;;179673380;
91;2021;Concorrência Pública;Homologado;"Reforma  no  Sistema  de  Climatização  do  Palácio  Iguaçu,  sito  a  Praça 
Nossa Senhora de Salette, no município de Curitiba, Paraná.";PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;1916940.68;1874663.09;2021-11-30;2021-12-21;;;174314985;
92;2021;Concorrência Pública;Homologado;O objeto desta licitação é a retomada da ampliação do Centro Estadual de Educação Profissional Agrícola Manoel Ribas - CEEPA, localizado na Rua Marcílio Dias, 465, Vila Schmidt, fone: (43) 3423-6070, no Município de Apucarana, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;3823985.97;3314631.08;2021-10-26;2021-11-22;;;160519371;1 Ano(s)
