numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
59;2020;Concorrência Pública;Homologado;A  contratação de empresa especializada para implantação de projeto padrão (arquitetônicos e complementares), de Implantação do Projeto Padrão do Conselho Tutelar,  sendo este projeto com área de 222,95 m² a ser implantado em terreno disponibilizado pela Prefeitura Municipal de Cornélio Procópio, sito esquina entre as  Ruas Zulmira Marcolini, Michel F Haddad e Floriano Landgraf ( Lote 15, quadra 305  conjunto Habitacional Rosário Pitelli, no município de Cornélio Procópio - PR.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;30096.96;28320.34;2021-03-02;2021-03-24;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;165285824;
60;2020;Concorrência Pública;Homologado;O objeto desta licitação é a retomada da obra de construção da passarela e demais serviços de engenharia no Colégio Estadual Professora Ivone Soares Castanharo, sito à Rua Sanhaço, 720, Jardim Tropical I, fone: (44) 3525-9261, no Município de Campo Mourão, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;196883.70;166366.72;2020-11-19;2020-12-02;;;159967093;1 Ano(s)
61;2020;Concorrência Pública;Homologado;Contratação de entidade sem fins lucrativos, para prestação de serviços, pelo período de 18 (dezoito) meses, para execução integral do Programa Estadual de Aprendizagem, que consiste na formalização de contrato de aprendizagem que garante a Formação Técnico-Profissional Metódica, compatível com o desenvolvimento físico, moral e psicológico do aprendiz. O programa prevê a inserção, prioritariamente, de adolescentes que cumprem medidas socioeducativas de privação e restrição de liberdade e, também, egressos do Sistema de Atendimento Socioeducativo e adolescentes em situação de vulnerabilidade social, de acordo com as especificações contidas no Projeto Técnico da Secretaria de Estado da Justiça, Família e Trabalho- SEJUF/PR. A entidade contratada será responsável pelo recrutamento, seleção, contratação, pagamento, capacitação, acompanhamento e supervisão de Jovens Aprendizes, em atendimento a legislação que rege a matéria.;SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);Não;;;Menor Preço;7999992.00;7459892.80;2020-11-16;2020-11-20;Rua Jacy Loureiro de Campos s/n 5 andar ala B Centro Cívico Curitiba PR 80530915;;158051168;
62;2020;Concorrência Pública;Homologado;O objeto desta licitação é a contratação de empresa especializada para execução da obra de reforma  no Escritório regional do IAP, sita à Avenida Bento Munhoz da Rocha Netto, nº16, Centro, no município de Maringá, Paraná, conforme planilha orçamentária de referência (Anexo XIV) e demais elementos técnicos instrutores.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;304696.56;274135.49;2021-03-03;2021-05-25;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;159212882;
63;2020;Concorrência Pública;Homologado;Construção do Centro de Referência de Assistência Social - CRAS, sito à Rua Niterói, esquina com a Rua Vereador Francisco de Moraes, no município de Nova Cantu, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;777248.59;655965.07;2021-02-03;2021-03-03;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;167113125;
64;2020;Concorrência Pública;Homologado;O objeto desta licitação é a conclusão da obra de ampliação no Colégio Estadual Wilson Jofre, situado na Rua Eduardo Tadeu Melani, esquina com a Rua Rio Grande do Sul, 52, Centro, fone: (45) 3225-3838, no Município de Cascavel, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;2144303.89;1627527.00;2020-11-24;2020-12-07;;;160572647;1 Ano(s)
65;2020;Concorrência Pública;Homologado;Reforma no 8º Batalhão da Polícia Militar, sito à rua Cel. João Batista Lopes, nº 252, Jardim Guanabara, Município de Paranavaí, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;124169.97;111666.05;2021-03-04;2021-03-22;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;162365673;
66;2020;Concorrência Pública;Homologado;O objeto desta licitação é a construção da Unidade Nova Escolar Províncias da Síria, sito à Rua Presidente Costa e Silva, esquina com a Rua Prefeito José Tadeu Saliba, s/n, Bairro Costeira, fone do NRE Área Metropolitana Sul: (41) 3277-7355, no Município de Araucária, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;9101109.20;7082483.20;2020-12-01;2020-12-15;;;164866793;1 Ano(s)
67;2020;Concorrência Pública;Homologado;O objeto desta licitação é a construção da Unidade Nova Escolar Bairro Estados, sito à Avenida Paraná, s/n, Bairro Estados, fone do NRE Área Metropolitana Sul: (41) 3277-7355, no Município de Fazenda Rio Grande, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;9348672.14;7096452.63;2020-11-30;2020-12-14;;;166085047;1 Ano(s)
68;2020;Concorrência Pública;Homologado;O objeto desta licitação é a recuperação estrutural da quadra coberta no Colégio Estadual Anita Canet, situado na Avenida Islândia, 1056, Nações II, fone: (41) 3608-1817, no Município de Fazenda Rio Grande, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;278208.32;231803.17;2020-11-30;2020-12-11;;;165537238;
69;2020;Concorrência Pública;Deserto;Contratação de laudo das patologias de impermeabilização no piso de manta vinílico, infiltrações de piso, parede, teto e juntas de dilatação, recalques de fundação contemplando a área aproximada de 892 m²abrangendo a UTI e corredor de ligação com o Hospital Regional de Telêmaco Borba, localizado na Avenida Marechal Floriano Peixoto, s/ Nº. Alto das Oliveiras, sob CEP: 84.266-010 no município de Telêmaco Borba, Paraná;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;73598.72;;2021-02-05;;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;161437824;
71;2020;Concorrência Pública;Homologado;Contratação de Empresa, em regime de empreitada por preço unitário, para execução de obra de engenharia visando a construção de Infraestrutura de Interligação dos blocos da Unioeste Campus de Toledo, PR;UNIOESTE TOLEDO-Universidade Estadual do Oeste do Paraná - Campus Toledo;Não;;;Menor Preço;356973.24;274000.00;2020-11-26;2020-11-26;;;6145;1 Parcela(s) - Empreitada/Global
72;2020;Concorrência Pública;Homologado;Reforma na 13º Regional da Saúde, situada à Praça da República, 71, no município de Cianorte, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;375119.40;311277.43;2021-03-31;2021-06-09;;;150827272;
73;2020;Concorrência Pública;Homologado;Contratação de empresa especializada, para execução de serviços de recuperação de muro de divisa (demolição, reconstrução e pintura) da 67ª CIRETRAN - DETRAN, sita à Rua Princesa Izabel, nº 158, no município de Santo Antônio do Sudoeste, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;72862.51;70120.17;2021-02-01;2021-03-24;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;159048985;
74;2020;Concorrência Pública;Homologado;O objeto desta licitação é a Ampliação no Colégio Estadual Padre Pedro Grzelczaki, sito à Rua Guilherme Augusto Jansen, s/n, Jardim Paraíso, fone: (42) 3226-3421, no Município de Ponta Grossa, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;1072865.32;820204.32;2020-12-08;2021-01-15;;;149023844;1 Ano(s)
75;2020;Concorrência Pública;Homologado;Execução dos serviços para recuperação da saia do aterro erodido no lado esquerdo da Rodovia PR-576, km 24+665m, no município de Santa Izabel do Ivaí, no âmbito da Superintendência Regional Noroeste do DER/PR.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;435635.19;345038.30;2020-12-11;2021-03-10;;;168250657;
76;2020;Concorrência Pública;Fase Certame;Contratação de empresa especializada para o desenvolvimento de estudos e serviços visando elaboração do Projeto Executivo de Engenharia para Duplicação, Restauração e Implantação de Interseções em Desnível, Passarelas e Vias Marginais na PR-423, trecho BR-476 (Araucária) - BR-277 (pista sentido oeste - Campo Largo), com extensão aproximada de 28,0 km, de acordo com o estabelecido no Termo de Referência - Anexo 01 deste Edital, na forma instituída pela Lei Estadual n° 15.608/2007, Lei nº 8.666/93 e demais normas que regem a espécie.;AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC);Não;;;Técnica e Preço;4141359.66;;2021-01-12;;;;169994790;
77;2020;Concorrência Pública;Homologado;Contratação de empresa especializada para reforma na 34ª Circunscrição Regional de Trânsito - CIRETRAN, sita à Rua Borges de Medeiros, n° 523, no Município de Toledo, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;510721.79;411746.00;2021-02-02;2021-03-25;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;159330893;
78;2020;Concorrência Pública;Homologado;Execução das obras de duplicação da rodovia BR-277 e marginais no perímetro urbano de Guarapuava, entre os km 344,0 e 350,2, através da ampliação da pista principal e implantação de marginais, interseções em desnível, acostamentos, passeios e demais intervenções necessárias, além de duas obras de arte especiais pontuais no km 343,14 (trincheira) e km 344 (duplicação do viaduto) e respectivos acessos e adequações dessas obras ao longo da extensão linear referencial de 6,20 km.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;105156727.84;77656994.96;2020-12-11;2021-02-12;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;170554981;
80;2020;Concorrência Pública;Homologado;O objeto desta licitação é a contratação de empresa especializada para execução da obra de ampliação , na CASA DE CUSTÓDIA, , sita à Avenida das Palmeiras, s/nº, no município de Piraquara, Paraná, conforme planilha orçamentária de referência (Anexo XIV) e demais elementos técnicos instrutores.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;8426966.23;8089887.58;2021-02-19;2021-03-11;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;169220522;
81;2020;Concorrência Pública;Homologado;O objeto desta licitação é a contratação de empresa especializada para execução da obra de construção da cadeia Pública de Arapongas, sito a Rua Rouxinol, nº s/ nº, no município de Arapongas, Paraná, conforme planilha orçamentária de referência (Anexo XIV) e demais elementos técnicos instrutores;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;7690678.07;7300000.00;2021-03-10;2021-03-29;;;168385277;
82;2020;Concorrência Pública;Homologado;Contratação de empresa especializada para elaboração dos projetos arquitetônico e complementares de implantação do Projeto Padrão Conselho Tutelar (arquitetônicos e complementares), sendo este projeto com área de 222,95 m² sito a Rua Sete de Setembro  com a Rua Luiz Damaso Lima, Loteamento Jardim Dona Hermínia, no Município de São Mateus do Sul/PR.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;30096.96;24415.50;2021-02-04;2021-02-22;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;164794059;
83;2020;Concorrência Pública;Homologado;Contratação de empresa especializada em engenharia para elaboração de Projetos de Instalações Elétricas e de Lógica para Reforma, Adequação das mesmas, bem como da iluminação funcional dos ambientes, com área de1.156,70 m²(mil cento e cinquenta e seis e cinquenta e um centésimos de metros quadrados)a ser executada em edificação da Procuradoria Geral do Estado, situada à rua Paula Gomes,110, Curitiba, Paraná;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;29622.67;23000.00;2021-06-23;2021-07-08;;;161900427;
84;2020;Concorrência Pública;Homologado;O objeto desta licitação é a adequação de acessibilidade no Colégio Estadual Duque de Caxias, situado na Rua Marechal Mascarenhas de Moraes, 925, Jardim Alvorada, fone: (44) 3267-5488, no Município de Maringá, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;492282.36;410415.75;2021-01-25;2021-02-15;;;165300670;1 Ano(s)
85;2020;Concorrência Pública;Homologado;Contratação de empresa especializada para executar a obra de reforma (Ginásio e Reservatório de água) no Cense, sita a Rua Brasil, s/nº, no município de Piraquara, Paraná/PR;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;525233.40;429000.00;2021-02-09;2021-04-27;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;169970556;
86;2020;Concorrência Pública;Homologado;Construção da Casa de Semiliberdade Feminina, sita à Rua Dom João Braga, nº 57-145, no Município de Curitiba.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;1941100.10;1399399.39;2021-02-10;2021-02-24;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;157944517;
87;2020;Concorrência Pública;Homologado;desenvolvimento de estudos e serviços de engenharia para elaboração do Projeto Executivo para Pavimentação das Estradas Rurais de Ligação entre São José dos Pinhais e Mandirituba, iniciando em São José dos Pinhais na Rua Pedro Buhrer, a 100 m da Rua Antônio Singer, seguindo pelas ruas Arcioto Claudino Barbosa, Domingos Benvenuto Moleta e Vereador Benvenuto Moleta, terminando no entroncamento com a Estrada Gilberto Palú, em Madirituba, na Região Metropolitana de Curitiba, com extensão total de 26,61 km.;AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC);Não;;;Técnica e Preço;796525.34;599729.23;2021-01-15;2021-04-20;;;170016742;
88;2020;Concorrência Pública;Homologado;O objeto desta licitação é a Ampliação da cobertura do pátio na Escola Estadual Professor Léo Kohler, sito à Rua Ataulfo Alves, 910, Centro, fone: (44) 3641-1321, no Município de Terra Boa, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;212551.77;192997.01;2021-01-26;2021-02-03;;;157278720;1 Ano(s)
89;2020;Concorrência Pública;Deserto;Elaboração do Projeto Executivo de Engenharia para recuperação, reforço e reabilitação da ponte sobre o Rio Jordão na rodovia PR-170, km385+163 a km 385+317, com extensão total de 154m.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;309243.49;;2021-04-09;;;;170491688;
90;2020;Concorrência Pública;Homologado;O objeto desta licitação é a contratação de empresa especializada para execução da obra de Reforma de uma Edificação em alvenaria, com área a ser construída de 2.318,96 ( metros quadrados), situada no Parque Estadual Ilhadas Cobras, Escola do Mar, no município de Paranaguá/PR,  Paraná, conforme planilha orçamentária de referência (Anexo XIV) e demais elementos técnicos instrutores.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;2130789.65;1789200.00;2021-02-09;2021-02-23;Avenida Iguaçu 420 6º andar Rebouças Curitiba PR 80230020;;170034589;
