orgao;numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;quantidade;valorunitario
CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);198;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;8902;21093;Carne, TIPO: Suína, CORTE: Pernil sem osso, em cubos, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, sem pele, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;120.00;17.0000
CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);198;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;8902;2046;Carne, TIPO: Suína, CORTE: Pernil sem osso, peça, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, sem pele, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;130.00;19.0000
CCTG-Centro Cultural Teatro Guaira;112;2024;Pregão Eletrônico (Lei Federal 14.133/2021);26;7907;1565;Água sanitária, USO: Assepsia de ambientes e roupas, ASPECTO: Líquido, COMPOSIÇÃO: À base de hipoclorito de sódio ou cálcio, TEOR CLORO ATIVO: Entre 2,0% a 2,5% p/p, COR: Amarela esverdeada e bastante fraca, CARACTERÍSTICAS ADICIONAIS: Isenta de corantes, detergentes e aromatizantes, EMBALAGEM: Galão plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;10.00;6.0000
CCTG-Centro Cultural Teatro Guaira;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;11137;Posto, Copeira, 40 horas semanais, De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;1.00;3705.3000
CCTG-Centro Cultural Teatro Guaira;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;9866;Posto, Recepcionista, 40 horas semanais, De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;2.00;4004.8000
CCTG-Centro Cultural Teatro Guaira;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;12562;Posto, Servente de limpeza, 44 horas semanais, De segunda a sábado, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material, equipamento e adicional de risco CL 11 CCT, UNID. DE MEDIDA: Unitário;7.00;4465.9200
CCTG-Centro Cultural Teatro Guaira;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;42860;Posto, TIPO: Auxiliar de Serviços Gerais, CARGA HORÁRIA: 44 horas semanais, PERÍODO: Segunda à sábado, CARACTERÍSTICAS ADICIONAIS: RISCO: CL 11ª CCT, Com uniforme e EPIs, UNID. DE MEDIDA: Unitário;3.00;4077.2600
CCTG-Centro Cultural Teatro Guaira;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;42877;Posto, TIPO: Encarregada, de 11 à 20 funcionários, CARGA HORÁRIA: 40 horas semanais, Diurno, PERÍODO: Segunda à sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;4160.2400
CCTG-Centro Cultural Teatro Guaira;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;91404;Posto, TIPO: Limpeza de vidro e fachada de área interna e externa, com periculosidade (acima de 2m de altura), CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPIs, material e equipamento, UNID. DE MEDIDA: Metro quadrado;2500.00;1.5700
CCTG-Centro Cultural Teatro Guaira;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;91403;Posto, TIPO: Limpeza de vidro e fachada de área interna e externa, sem periculosidade (até 2m de altura), CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPIs, material e equipamento, UNID. DE MEDIDA: Metro quadrado;500.00;1.5300
CCTG-Centro Cultural Teatro Guaira;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;42858;Posto, TIPO: Servente de Limpeza, CARGA HORÁRIA: 12x36 horas, Diurno, PERÍODO: Todos os dias do mês, com uma hora de descanso, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material, equipamento, UNID. DE MEDIDA: Unitário;2.00;8371.2800
CCTG-Centro Cultural Teatro Guaira;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;42857;Posto, TIPO: Servente de Limpeza, CARGA HORÁRIA: 48 horas semanais, PERÍODO: Terça à domingo, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;5.00;4815.5200
CEDEC-Coordenadoria Estadual de Defesa Civil;112;2024;Pregão Eletrônico (Lei Federal 14.133/2021);26;7907;1565;Água sanitária, USO: Assepsia de ambientes e roupas, ASPECTO: Líquido, COMPOSIÇÃO: À base de hipoclorito de sódio ou cálcio, TEOR CLORO ATIVO: Entre 2,0% a 2,5% p/p, COR: Amarela esverdeada e bastante fraca, CARACTERÍSTICAS ADICIONAIS: Isenta de corantes, detergentes e aromatizantes, EMBALAGEM: Galão plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;1000.00;6.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;9908;Posto, Servente de limpeza, 40 horas semanais, De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;5.00;3974.5000
CEDEC-Coordenadoria Estadual de Defesa Civil;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;11135;Posto, Servente de limpeza, 40 horas semanais, De segunda a sexta, Diurno, INSALUBRIDADE: 20%, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;3.00;4452.9600
CEDEC-Coordenadoria Estadual de Defesa Civil;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;91404;Posto, TIPO: Limpeza de vidro e fachada de área interna e externa, com periculosidade (acima de 2m de altura), CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPIs, material e equipamento, UNID. DE MEDIDA: Metro quadrado;760.00;1.4800
CEDEC-Coordenadoria Estadual de Defesa Civil;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9859;Posto, TIPO: Servente de limpeza, com serviço de copa, CARGA HORÁRIA: 30 horas semanais, PERÍODO: De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;3169.4300
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1502;97688;Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Kit composto por uma ARP com câmera embarcada com possibilidade de acoplar pelo menos três cargas úteis (payloads) simultaneamente, com suporte inferior simples, suporte inferior duplo e suporte superior simples, Estação de Pilotagem Remota - RPS (Rádio Controle), duas baterias para a ARP, cada par com autonomia suficiente para a realização de um voo pairado de no mínimo 50 minutos, conjunto de hélices extras para os quatro motores, fontes de alimentação, cabos de energia e dados, manuais e maleta para transporte da ARP e acessórios, UNID. DE MEDIDA: Unitário;2.00;39000.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97849;Alto Falante, USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Sistema digital de transmissão, com integração ao software da aeronave de modo a possibilitar o envio de mensagens de áudio gravadas ou ao vivo a partir da Estação de Pilotagem Remota, potência mínima de 130dB, alcance de áudio mínimo de 500m, peso máximo de 600g, estabilizador que compense os movimentos da aeronave e que permita movimento de pelo menos 80º na horizontal e 80º na vertical, com maleta rígida, CARACTERÍSTICAS ADICIONAIS: Produto compatível com ARP, UNID. DE MEDIDA: Unitário;2.00;16000.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97867;Bateria, TIPO: Recarregável, USO: Aeronave Remotamente Pilotada - ARP (Drone), CAPACIDADE MÍNIMA: 5500mAh, TEMPO DE VOO PAIRADO MÍNIMO: 50 minutos, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante da ARP, UNID. DE MEDIDA: Unitário;6.00;7300.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97838;Bateria, TIPO: Recarregável, USO: Estação de Pilotagem Remota (Rádio Controle), CAPACIDADE MÍNIMA: 4900mAh, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante do rádio controle, UNID. DE MEDIDA: Unitário;2.00;600.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6701;97895;Câmera Híbrida, USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Câmera com no mínimo os seguintes sensores integrados: câmera grande-angular, câmera com zoom, câmera termográfica infravermelha, sensor telemétrico, Câmera grande-angular com as seguintes características mínimas: Resolução de vídeo de 3840x2160 a 30fps, Distância focal equivalente: 24mm com 48MP, Câmera com zoom com as seguintes características mínimas: Zoom óptico de 30x, zoom digital de 400x, resolução de vídeo de 3840x2160 a 30fps, Câmera termográfica infravermelha com as seguintes características mínimas: Alcance de medição de temperatura de -20ºC a 1600ºC, resolução de vídeo de 1280x1024 a 30fps, resolução de foto de 1280x1024 a 30fps, distância focal equivalente a 52mm, Sensor telemétrico com as seguintes características mínimas: Capaz de fornecer coordenadas de objetos até 2000m de distância, permitir o zoom simultâneo com câmera visual e termográfica infravermelha, de tal forma que mantenha o mesmo ponto de vista quando comparado lado a lado, proteção mínima do tipo IP54, deverá permitir facilmente a fixação do conjunto ao corpo da aeronave sem a necessidade de uso de ferramentas, compatível com gravação em cartão de memória Micro SD com capacidade de 128GB, com capa protetora e maleta rígida, UNID. DE MEDIDA: Unitário;2.00;70000.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97857;Conjunto de Hélices Padrão (Standard), USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Contendo 4 (quatro) unidades, capaz de substituir todas as hélices dos motores da aeronave, com ferramentas e acessórios necessários para realizar a substituição, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante da ARP, compatível com DJI Matrice 350 RTK ou produto de tecnologia com especificações iguais ou superiores, UNID. DE MEDIDA: Unitário;6.00;300.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97855;Conjunto de Hélices Silenciosas, USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Contendo 4 (quatro) unidades, capaz de substituir todas as hélices dos motores da aeronave, design especial para redução de ruído em ao menos 2dB durante o funcionamento, contribuindo para operações mais silenciosas que o conjunto de hélices padrão (standard) da aeronave, com ferramentas e acessórios necessários para realizar a substituição, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante da ARP, compatível com DJI Matrice 350 RTK ou produto de tecnologia com especificações iguais ou superiores, UNID. DE MEDIDA: Unitário;6.00;478.1800
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97842;Estação de Carregamento de Baterias, USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Composto de maleta rígida com capacidade para acondicionar e carregar pelo menos 6 (seis) baterias da aeronave e 2 (duas) baterias do rádio controle, ser capaz de transportar as baterias com proteção contra umidade, alimentação bivolt 100Vca a 240Vca, 50Hz a 60Hz, tempo de carregamento de até 70 minutos ao carregar duas baterias de 0% a 100%, proteção contra: afluxo, curto-circuito, sobretensão, sobrecorrente e temperatura, cabo de alimentação AC, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante da ARP, UNID. DE MEDIDA: Unitário;2.00;13329.2200
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97839;"Estação de Pilotagem Remota (Rádio Controle), USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Capacidade mínima de operação de 195 minutos apenas utilizando a bateria interna, sem a necessidade de carregamento, conexão para bateria extra para prolongamento do tempo de operação por pelo menos duas horas, conexão USB e HDMI para troca de dados e transmissão de imagens, tela integrada sensível ao toque de 7"" com alta resolução e alta luminosidade, capacidade de realizar transmissão ao vivo (livestream) das imagens captadas pelas câmeras via conexão Wi-Fi, capacidade de controlar as cargas úteis e exibir as imagens das câmeras, proteção mínima IP54, entrada para cartão de memória formato Micro SD, sistema de LEDs que possibilita identificar o status da carga da bateria da estação de pilotagem remota em incrementos de 25%, acompanhar carregador da bateria do rádio controle e cabo de carregamento, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante da ARP, UNID. DE MEDIDA: Unitário";2.00;12400.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97851;Holofote, USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Farol de busca/lanterna com integração ao software de controle da aeronave de modo a possibilitar acionar as luzes remotamente a partir da Estação de Pilotagem Remota, quatro conjuntos ópticos com LEDs de alta intensidade, potência bruta mínima de 110W, peso de 800g, ângulo de abertura do facho de luz de 15º, estabilizador que compense os movimentos da aeronave e que permita movimento de pelo menos 180º na horizontal e 100º na vertical, com maleta rígida, CARACTERÍSTICAS ADICIONAIS: Produto compatível com ARP, UNID. DE MEDIDA: Unitário;2.00;16500.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97865;Lançador de Carga, USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Com quatro ganchos controlados individualmente, capacidade de carregar até quatro objetos e liberando cada um individualmente sob comando do operador, peso líquido de até 400g, capacidade de carga total de 40kg, capaz de ser comandado remotamente pelo rádio controle da ARP através do aplicativo de pilotagem, CARACTERÍSTICAS ADICIONAIS: Produto compatível com ARP, UNID. DE MEDIDA: Unitário;2.00;9176.5600
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97882;Suporte Estabilizador Duplo Inferior, USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Com conector capaz de transportar dois acessórios ao mesmo tempo, com interface para conexão à aeronave, possibilidade de comando remoto dos acessórios através da Estação de Pilotagem Remota, acompanhar 4 (quatro) amortecedores de cardan sobressalentes, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante da ARP, UNID. DE MEDIDA: Unitário;2.00;1600.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;1503;97883;Suporte Estabilizador Simples Superior, USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Com conector capaz de transportar acessórios, com interface para conexão à aeronave, possibilidade de comando remoto dos acessórios através da Estação de Pilotagem Remota, acompanhar 4 (quatro) amortecedores de cardan sobressalentes, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante da ARP, UNID. DE MEDIDA: Unitário;2.00;1783.2100
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;1502;97732;Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Kit composto por uma ARP com câmera óptica, Estação de Pilotagem Remota (Rádio Controle), uma bateria padrão de modo a não exceder os 249g de peso de decolagem, estação de carregamento de baterias, conjunto de hélices extras para os quatro motores, fonte de alimentação, cabos de energia e dados, manuais, maleta para transporte da aeronave e acessórios, UNID. DE MEDIDA: Unitário;12.00;8600.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;1503;97829;Bateria, TIPO: Recarregável, USO: Aeronave Remotamente Pilotada - ARP (Drone), CAPACIDADE MÍNIMA: 3800mAh, 28Wh, TEMPO DE VOO PAIRADO MÍNIMO: 36 minutos, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante da ARP, UNID. DE MEDIDA: Unitário;36.00;778.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;1503;97864;Conjunto de Hélices Padrão (Standard), USO: Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Contendo 4 (quatro) unidades, capaz de substituir todas as hélices dos motores da aeronave, com ferramentas e acessórios necessários para realizar a substituição, CARACTERÍSTICAS ADICIONAIS: Produto original do fabricante da ARP, compatível com DJI 6030 ou produto de tecnologia com especificações iguais ou superiores, UNID. DE MEDIDA: Unitário;24.00;177.0000
CEDEC-Coordenadoria Estadual de Defesa Civil;1327;2024;Pregão Eletrônico (Lei Federal 14.133/2021);14;1502;97734;Aeronave Remotamente Pilotada - ARP (Drone), ESPECIFICAÇÃO: Kit composto por uma ARP com câmeras embarcadas específicas para imagens RGB em múltiplas bandas espectrais distintas, com capacidade para acoplar módulo RTK de modo a serem controlados pelo aplicativo de pilotagem do rádio controle, Estação de Pilotagem Remota (Rádio Controle), uma bateria com autonomia suficiente para a realização de um voo pairado de no mínimo 40 minutos, conjunto de hélices extras para os quatro motores, fontes de alimentação, cabos de energia e dados, estação de carregamento de baterias com fonte e cabos, ferramentas para manutenção e instalação de acessórios, manuais e maleta para transporte da ARP e acessórios, UNID. DE MEDIDA: Unitário;2.00;30292.3700
CEP-Colégio Estadual do Paraná;33;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;7502;9572;Papel, TIPO: Sulfite, alcalino, FORMATO: A4, MEDIDA: Largura: 210mm, Comprimento: 297mm, COR: Branco, GRAMATURA: 75g/m², EMBALAGEM: Resma (500 folhas), CARACTERÍSTICA ADICIONAL: Não clorado e não reciclado, UNID. DE MEDIDA: Unitário;800.00;20.5300
