numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
36;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Fase Certame;" CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE REFORMA DA
PRAÇA INTERNA ENTRE OS BLOCOS A, E, D E H DO CÂMPUS SANTA CRUZ DA UNICENTRO,
EM GUARAPUAVA-PR, COM RECURSOS PRÓPRIOS.
";UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;285583.30;;2023-11-24;;;;210568450;
37;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE REFORMA DE CALÇADAS E PISOS EXTERNOS NOS BLOCOS A, B E D, ESTACIONAMENTO E HALL DE
ENTRADA DO CÂMPUS SANTA CRUZ, EM GUARAPUAVA-PR, COM RECURSOS PRÓPRIOS.";UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;162367.96;;2023-11-23;2023-12-06;;;210541268;
38;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE REFORMA DE SALAS DO NÚCLEO DE EDUCAÇÃO À DISTÂNCIA, BLOCO D DO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS DO TED 171/2023.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;170287.40;;2023-11-24;2023-12-11;;;210571850;
39;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em engenharia para elaboração de projetos de engenharia elétrica para a Universidade Estadual do Paraná - Campus de Paranavaí - PR. Demais especificações técnicas de acordo com o Edital e seus anexos. Solicitação GMS 16062/2023, Item 0728.72235.;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;214453.31;;2023-11-20;2023-12-05;;;194131208;
40;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada em engenharia e/ou arquitetura para prestação de serviços técnicos referentes à elaboração de Projetos Executivos de Instalações Elétricas, Climatização e Drenagem visando adequação e regularização das instalações do Campus de Apucarana da Universidade Estadual do Paraná - UNESPAR.

";UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;240284.78;;2023-11-24;2023-12-06;;;202494609;
42;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Fase Certame;"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE REFORMAS
NAS SALAS ADMINISTRATIVAS DA REITORIA DA UNICENTRO, NO CÂMPUS SANTA CRUZ EM
GUARAPUAVA-PR, COM RECURSOS PRÓPRIOS.";UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;191232.44;;2023-11-27;;;;211046104;
43;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE REFORMA DA
SALA DA EDITORA UNIVERSITÁRIA NO CÂMPUS SANTA CRUZ DA UNICENTRO, EM
GUARAPUAVA-PR, COM RECURSOS PRÓPRIOS";UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;41871.75;;2023-11-27;2023-12-15;;;211053747;
44;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa de engenharia para obra de construção do depósito do NEAT no Campus de Bandeirantes.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;53635.75;;2023-10-27;2023-11-27;Av. Getúlio Vargas 850 Reitoria - UENP --- Jacarezinho PR 86400000;;207314587;
45;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução da obra de Pavimentação das Estradas Rurais de Ligação entre São José dos Pinhais e Mandirituba, na Região Metropolitana de Curitiba, com extensão total de 26,61 km.;AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC);Não;;;Maior Desconto;107611706.56;;2024-06-12;2024-08-15;;;208879634;
46;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"Empreitada por preço unitário, para reforma do telhado do Bloco G, da Universidade Estadual do Oeste do Paraná - Unioeste - Campus de Cascavel.

";UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;211432.63;;2023-11-07;2023-11-23;;;205024549;
47;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução da obra de um Posto de Vigilância com área de 7,20 metros quadrados, e a execução de Iluminação Pública - com postes de concreto e de metal - com área de 2.340,00 metros quadrados na entrada do campus de Ivaiporã-PR que é uma extensão da UEM, no endereço esquina das Avenidas Portugal e Espanha, s/n - CEP 86870-000, no município de Ivaiporã, Paraná;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;144305.61;;2023-11-24;2023-12-05;;;209933640;
48;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em serviços de engenharia para Retomada da Obra do Centro Estadual de Educação Profissional  CEEP de Ibiporã, situado na Rua Olavo Bilac, Lote 3 B1, s/n, fone do NRE de Londrina 43 3371-1300, no Município de Ibiporã, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;15157121.40;;2023-12-01;2023-12-08;;;200378121;
49;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em serviços de engenharia para Retomada da Obra do Centro Estadual de Educação Profissional CEEP de Colorado, situado na Rodovia Francisco Laranjeira Vilar, PR-542, nº 850, Gleba Bacia do Pirapó, fone do NRE de Maringá 44 3218-7100, no Município de Colorado, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;15043354.24;;2023-12-05;2023-12-08;;;202768857;
51;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Empreitada por preco unitario para a reforma da Sala A-328 para adequacao de espaco para atividades do Escritorio de Engenharia Projetek Campus de Cascavel;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;76592.68;;2023-11-10;2023-12-06;;;208604627;
52;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Fase Certame;Contratação de empresa especializada para a Execução da Conclusão do bloco I24-CCH com área de 4.826,90 metros quadrados. Faz parte da contratação o fornecimento dos seguintes serviços 1 - Projetos complementares pela modelagem BIM - Hidrossanitário,  Prevenção contra incêndio,  Aproveitamento de águas pluviais,  Eletricidade,  Climatização,  e elaboração de orçamento através da planilha oficial modelo SINAPI/PR - com preços atualizados - no padrão elaborado pela UEM/PCU.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;10367223.92;;2023-12-14;;;;211952741;
53;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em serviços de engenharia para Ampliação do Colégio Estadual do Campo Dr. Caetano Munhoz da Rocha, situado na Rua Principal, s/n, Distrito Pangaré, fone 41 3683-1116, no Município de Quitandinha, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;3293558.42;;2023-12-08;2023-12-15;;;207990035;
54;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado; reforma do Bloco I e salas no campus de Foz;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Não;;;Maior Desconto;394637.97;;2023-11-14;2023-11-23;;;206521074;
55;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em serviços de engenharia para retomada da obra da Unidade Nova Escolar Lagoinha, situada na Avenida Paraná, 2500, Bairro Lagoinha, fone NRE  41 3277-7353, no Município de Mandirituba, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;13272945.32;;2023-12-11;2023-12-15;Rua dos Funcionários 1323 https://www.gov.br/compras Cabral Curitiba PR 80035050;;189481772;
58;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em serviços de engenharia para Ampliação do Colégio Estadual do Campo Novo Sarandi, situado na Rua São Luiz, 1461, Distrito Novo Sarandi, fone 45 3273-1311, no Município de Toledo, Estado do Paraná;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;1435544.41;;2023-12-11;2023-12-19;;;210010998;
59;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação Integrada de empresa especializada em engenharia e/ou arquitetura, para elaboração de projetos básico ND 350, legal e executivo ND400 de arquitetura, projetos complementares de engenharia, aprovação nos órgãos competentes, As Built ND500 e execução da obra em sistema construtivo pré-fabricado e modular da Unidade Nova Escolar UNV Domingos Francisco Zardo, sito à Rua Rachel de Queiroz, s/n, Moradia Parque das Glicíneas, CEP 85.950-000, fone do NRE de Toledo 45 3379-7200, no Município de Palotina, Estado do Paraná. Os projetos deverão ser desenvolvidos em plataforma BIM Building Information Modeling.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Técnica e Preço;27477929.19;;2024-02-07;2024-03-11;;;205564594;
60;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Adequações na rampa do Caracol do Campus;UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel;Não;;;Maior Desconto;236151.15;;2023-11-13;2023-11-16;;;210338217;
61;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratacao de empresa especializada para fabricacao e manuseio de vigas pre-moldadas no endereço Avenida Paul Harris,  3164, Bairro Chapada, CEP 84.062-170, no municipio de Ponta Grossa, Paraná.;SEIL-Secretaria de Estado da Infraestrutura e Logística;Não;;;Menor Preço;2410232.41;;2023-12-08;2023-12-15;;;211620153;
63;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em serviços de engenharia para Construção de Muro de Arrimo na Escola Estadual do Campo Ilha do Teixeira, situado na Rua Principal, s/n, Eufrasina, fone NRE de Paranaguá  41 3420-7266, no Município de Paranaguá, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;336735.18;;2023-12-11;2023-12-19;;;188929281;
64;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Suspenso;Solicitação de viabilidade de início de projeto para a construção de 2 quadras de areia no Campus de Cascavel;UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel;Não;;;Maior Desconto;83871.22;;2023-11-13;;;;203789190;
65;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Reforma da sala de tecnologias digitais do Projeto de Engenharia, Informação e Comunicação.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;178728.33;;2023-11-24;2023-12-06;;;208603612;
67;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Fase Certame;processo licitatório que contemple os itens indicados na primeira fase de execução do TAC Bombeiros;UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel;Não;;;Maior Desconto;451158.03;;2023-12-01;;;;207043818;
68;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para a Execução da Conclusão do Bloco S05/CCO/CME com área total útil de 2.261,74 m2 e área total a ser construída de 4.216,49 m2. Faz parte da contratação o fornecimento dos seguintes serviços - 1 - Projetos complementares pela modelagem BIM - Hidrossanitário e Drenagem, Prevenção Contra Incêndio, Instalações Elétricas, Gases Medicinais, Estrutura em Concreto, Condicionamento de Ar, Canteiro de Obras, e elaboração de orçamento através da Tabela de Custos de Obras de Edificações - Referência - janeiro/2023 - Vigência - abril/2023 Desonerada da Secretaria das Cidades do Estado do Paraná.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;13066221.65;;2023-12-21;2024-01-17;;;212297640;
69;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Fase Certame;Projeto de Calçadas da Rua Rubens Lopes  Unioeste Campus Cascavel.;UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel;Não;;;Maior Desconto;188980.46;;2023-12-01;;;;207591254;
71;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Cancelado;Contratação Integrada de empresa especializada em engenharia e/ou arquitetura, para prestação de serviços técnicos de implantação da Escola de Surf, no município de Matinhos PR, incluindo a  elaboração de projeto básico e executivo de arquitetura e engenharia bem como a execução da obra de construção, no regime de contratação integrada de obras públicas, conforme elementos técnicos instrutores e anexos ao edital.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;2902821.07;;2024-07-05;;;;212169862;
73;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em serviços de engenharia para Ampliação do Colégio Estadual Moradias Monteiro Lobato, situado na Rua Olívio José Rosseti, 430, Tatuquara, fone  41- 3396-4997, no Município de Curitiba, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;5594856.12;;2023-12-20;2024-03-22;Rua dos Funcionários 1323 COMISSÃO DE CONTRATAÇÃO Cabral Curitiba PR 80035050;;208915835;
74;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Reconstrução do Campus de Foz do Iguaçu - Unioeste;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Não;;;Maior Desconto;1362849.23;;2023-11-21;2023-12-12;;;211819359;
75;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação Integrada de empresa especializada em engenharia e/ou arquitetura, para elaboração de projetos básico legal e executivo ND400 de arquitetura, projetos complementares de engenharia, aprovação nos órgãos competentes, As Built ND500 e execução da obra em sistema construtivo pré-fabricado e modular da Unidade Nova Escolar UNV para o Colégio Estadual Prof. Iolando Taques Fonseca, sito à Rua Professor Fábio Fanucchi, s/n, Bairro Boa Vista, CEP 84.071-220, Fone do Núcleo Regional de Ensino NRE 42 3219-5421, no município de Ponta Grossa, Estado do Paraná. ;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Técnica e Preço;23272891.08;;2024-02-15;2024-03-13;;;207478059;
76;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA, VISANDO FORNECIMENTO E INSTALAÇÃO DE UM ELEVADOR SEM CASA DE MÁQUINAS E UMA PLATAFORMA ELEVATÓRIA PARA A UNIOESTE, CAMPUS TOLEDO/PR;UNIOESTE TOLEDO-Universidade Estadual do Oeste do Paraná - Campus Toledo;Não;;;Maior Desconto;276000.00;;2023-11-23;2023-12-04;;;212571423;
77;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em serviços de engenharia para Retomada da Obra do Centro Estadual de Educação Profissional  CEEP de Londrina, situado na Rua Guilhermina Lahmann, 670, Bairro Aquilles Sthengel, fone do NRE de Londrina 43 3371-1300, no Município de Londrina, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;22962700.91;;2023-12-15;2024-01-12;Rua dos Funcionários 1323 www.gov.br/compras Cabral Curitiba PR 80035050;;210377751;
78;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em serviços de engenharia para Ampliação do Colégio Estadual Marli Queiroz Azevedo, situado à Rua Cyro Correia Pereira, 3506, Bairro CIC, fone 41 3569-3073, no Município de Curitiba, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;1761014.27;;2023-12-15;2024-01-30;;;208927930;
79;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para avaliação de encostas e taludes para identificação de áreas de risco de deslizamentos e elaboração de projetos básicos de melhoria das condições de estabilidade na rodovia PR-410, entre os quilômetros 6 e 16 - Estrada da Graciosa, localizada no Município de Morretes. ;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;2812044.15;;2024-01-05;2024-02-14;;;212099120;
80;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa de engenharia para execução da obra de Reforma com ampliação de área da Central de Laboratórios Multiusuário, no Campus Luiz Meneghel de Bandeirantes.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;344990.20;;2023-11-22;2023-12-01;;;211943297;
81;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA, VISANDO A CONSTRUÇÃO DE PASSARELAS DE INTERLIGAÇÃO ENTRE BLOCOS DA UNIOESTE, CAMPUS TOLEDO/PR;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Maior Desconto;460801.63;;2023-11-29;2023-12-06;;;212141321;
82;2023;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada para execução de obra de reforma e ampliação do Colégio
Estadual Nirlei Medeiros, situado na Rua Antônio Bertholdi, 409, Campo Santana, fone 41 3225-8457,no Município de Curitiba, Estado do Paraná";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;6042073.09;;2023-12-19;2024-01-24;;;208907409;
