orgao;numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;quantidade;valorunitario
CASA CIVIL-Casa Civil do Estado do Paraná;211;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6701;77453;Headset, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;30.00;73.9700
CASA CIVIL-Casa Civil do Estado do Paraná;386;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;5601;9554;"Cimento Portland, Composto, CP II F, COMPOSIÇÃO : Filer, com resistência de 32 mpa, Clínquer + Sulfato de cálcio 94-90%; Material carbonático 6-10%, CARACTERÍSTICAS ADICIONAIS: Resíduo insolúvel menor ou igual a 2,5%, EMBALAGEM: Saco de 50kg, UNID. DE MEDIDA: Unitário";50.00;37.2100
CASA CIVIL-Casa Civil do Estado do Paraná;386;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;5601;13644;Areia média, Grãos com diâmetro entre 0,42 e 2mm, UNID. DE MEDIDA: Metro cúbico;20.00;171.6200
CASA CIVIL-Casa Civil do Estado do Paraná;386;2023;Pregão Eletrônico (Lei Federal 14.133/2021);10;5601;12563;Pedra brita, Nº 1, UNID. DE MEDIDA: Metro cúbico;20.00;102.2500
CASA CIVIL-Casa Civil do Estado do Paraná;386;2023;Pregão Eletrônico (Lei Federal 14.133/2021);12;5601;22208;Pó de Pedra Brita, UNID. DE MEDIDA: Metro cúbico;20.00;130.9300
CASA CIVIL-Casa Civil do Estado do Paraná;386;2023;Pregão Eletrônico (Lei Federal 14.133/2021);14;5601;82494;Pedrisco, TIPO: Renko, 3/8, FORMATO: Arredondado, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Metro cúbico;30.00;127.4100
CASA CIVIL-Casa Civil do Estado do Paraná;1025;2023;Pregão Eletrônico (Lei Federal 14.133/2021);30;8504;6323;Toalha de papel, TIPO: Interfolhada, PADRÃO: 2 dobras, COMPOSIÇÃO: 100% fibras de celulose virgem, não reciclado, COR: Branca, DIMENSÃO: Largura: 20cm, Comprimento: 22cm, (variação de +/- 10%), GRAMATURA: 27g/m² a 29g/m², EMBALAGEM: Caixa ou fardo plástico com 2000 folhas, embaladas internamente em 8 maços de 250 folhas cada, CARACTERÍSTICAS ADICIONAIS: De primeira qualidade, alta absorção e sem odor, UNID. DE MEDIDA: Unitário;3.00;25.0000
CASA CIVIL-Casa Civil do Estado do Paraná;1031;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;7003;95654;"Desktop, PLACA-MÃE (MOTHERBOARD): Deverá implementar: Função de registro de número de patrimônio em memória não volátil, Implementar mecanismo de proteção de gravação de número do patrimônio, Controle de permissão de acesso através de senhas, sendo uma para inicializar o computador e outra para ter acesso aos recursos de administração de BIOS, Controladoras de discos rígidos SATA e M.2: 2 (dois) ou mais dispositivos no padrão SATA, sendo pelo menos um de 6,0 Gb/s, 1 (um) ou mais dispositivos padrão M.2 PCIe Gen 3 (para disco SSD  Solid State Drive), Controladora USB com suporte a dispositivos externos: 3 (três) ou mais interfaces no padrão USB 2.0 ou superior, 3 (três) ou mais interfaces no padrão USB 3.2, ou superior, 1 (uma) ou mais interfaces no padrão USB Tipo C, A soma de todas as interfaces USB deverá permitir conectar 7 (sete) ou mais dispositivos diretamente, Controladora de áudio: 1 (uma) saída estéreo, 1 (uma) entrada de microfone, Ambas podem ser ofertadas numa só interface de áudio composto que permita uso simultâneo de entrada de microfone e saída estéreo (combo), Memória RAM: Possuir no mínimo 2 (dois) slots de memória DDR4, ou tecnologia superior, Permitir no mínimo expansão para 32 GB, ou valor superior, Módulo TPM (Trusted Platform Module) para criptografia das chaves do sistema: Integrado a placa-mãe (motherboard) e sem uso de conectores, de forma que não permita remoção do módulo, Implementação por chip dedicado, Versão 2.0 ou superior, O FABRICANTE deve ser registrado na ""Membership List"" do Trusted Computing Group (TCG), acessível pelo website https://trustedcomputinggroup.org/membership/member-companies/#cwy-members-list, ou endereço que o venha substituir, estando na categoria Promoter ou ""Contributor"", de forma a atestar que os seus equipamentos estão em conformidade com a especificação do TCG, A verificação do chip deve ser feita no endereço https://trustedcomputinggroup.org/membership/certification/tpm-certified-products/, ou endereço que o venha substituir, Slots PCIe: 1 (um) slot livre padrão PCIe X16, Gen 3 ou superior, Chipset: Deverá ser do mesmo fabricante do processador, Deverá suportar velocidade do barramento de comunicação com o processador ofertado, Operar com dois canais simultâneos (Dual Channel), BIOS, Deverá estar em conformidade como Padrão UEFI na versão 2.6 ou superior (uefi.org/specsandtesttools ou endereço que o venha substituir), O FABRICANTE deve ser registrado na Membership List do Unified Extensible Firmware Interface Forum, acessível pelo website www.uefi.org/members, ou endereço que o venha substituir, estando na categoria ""Promoters"" ou ""Contributors"", de forma a atestar que os seus equipamentos estão em conformidade com a especificação UEFI, Deverá ser desenvolvida pelo fabricante do equipamento ou este deverá ter direitos (COPYRIGHT) sobre esta BIOS, Deverá ser apresentada declaração do FABRICANTE da BIOS que o fabricante do equipamento possui livre direito de edição sobre a BIOS, garantindo assim manutenção (adaptações, correções) do equipamento adquirido, Deverá prover suporte à SMBIOS, ACPI, atualização e configuração da BIOS, Suporte do recurso PXE (Pre-boot Execution Environment) e WOL (Wake on LAN), Deverá possuir interface gráfica e diagnóstico dos componentes do equipamento, quando necessário intervenção do suporte técnico, A data da versão da BIOS deverá ser igual ou superior a 1º de julho de 2023, Deverá possuir alto-falante interno para indicar possíveis erros de hardware, PROCESSADOR DE 64 BITS: Arquitetura ""desktop"", Plataforma Intel Core ou AMD Ryzen: O processador ofertado deve possuir desempenho mínimo conforme avaliação do software Performance Test da Passmark, A comprovação deverá ser específica para o equipamento que está sendo ofertado, Só será aceito processador lançado a partir do primeiro trimestre de 2023 (Q1 2023), comprovado através do site do FABRICANTE do processador, Dissipador e ventilador (cooler) do mesmo fabricante do processador ou homologado pelo fabricante do equipamento de acordo com as recomendações do fabricante do processador, INTERFACE DE REDE INTERNA: Ethernet com velocidades 10/100/1000 Base-T/Tx: Implementar as funções Wale-On-LAN (WOL) e PXE 2.0, Auto-negotiation (suporte a negociação automática de velocidade, modos Half/Full duplex e inversão de pares de TX/RX), Conector RJ-45, CONTROLADORA DE VÍDEO: Placa de vídeo on-board, 2 (duas) saídas digitais, podendo ser padrão HDMI ou DisplayPort, Suporte simultâneo a 2 monitores, Resolução mínima 3.840 x 2.160 pixeis, na saída de vídeo digital, Compatível com a tecnologia DirectX 12, ou superior, Compatível com a tecnologia OpenGL 4.5, ou superior, MEMÓRIA RAM: DDR4, 3.200 MT/s ou superior, 2 (dois) módulos de 8 GB, totalizando 16 GB, Os pentes de memória devem ser homologados pelo fabricante do equipamento ofertado, UNIDADE DE ARMAZENAMENTO SSD: Tecnologia M.2 PCIe NVMe Gen 3, Capacidade de armazenamento de 256 GB, Velocidade de leitura mínima de 2.200 MB/s, Velocidade de gravação mínima de 1.500 MB/s, GABINETE: Com slot de segurança furado no próprio gabinete para tranca tipo ""Kensington"", ou similar, que trave todas as partes do gabinete, Sensor de intrusão com gerador de alertas, Deve também implementar a geração de logs de intrusão e gravar na BIOS, 7 (sete) ou mais interfaces padrão USB, sendo no mínimo 2 (duas) frontais, Uma das interfaces USB deve ser Tipo C, Conector(es) de entrada e saída de áudio 3,5 mm, sendo aceita interface tipo combo, Fonte interna Bivolt (127 V e 220 V): Com correção de fator de potência ativo, Eficiência de mínima de 90%, 92% e 89% em regimes de carga de 20%, 50% e 100% da capacidade de carga equivalente à certificação 80 PLUS PLATINUM e verificável no endereço https://www.clearesult.com/80plus/ ou outro endereço que o venha substituir, devendo constar no site o nome do fabricante e o modelo da fonte do equipamento ofertado, Caso a PROPONETE não tenha na sua linha do produto ofertado fonte certificada 80 PLUS PLATINUM, será aceita fonte com eficiência de mínima de 87%, 90% e 87% em regimes de carga de 20%, 50% e 100% da capacidade de carga equivalente a certificação 80 PLUS GOLD e verificável no endereço https://www.clearesult.com/80plus/ ou outro endereço que o venha substituir, devendo constar no site o nome do fabricante e o modelo da fonte do equipamento ofertado, Todas as conexões internas à placa-mãe e aos periféricos devem ser feitas diretamente, sem uso de adaptadores ou extensores, Com capacidade de suportar os componentes solicitados, Cabo de força NBR-14.136 com no mínimo 1,8 m de comprimento, Volume máximo de 8.500 cm3 (altura x largura x profundidade), ou 8,5 litros, Admite-se que o volume possa exceder até 5,0% o volume máximo solicitado, O gabinete deverá possuir em seu corpo, o modelo, o número de série e/ou etiqueta de serviço que identifique unicamente o equipamento perante o FABRICANTE, As informações deverão possibilitar acesso à configuração de fábrica, obtenção de drivers atualizados, correções de problemas, firmwares e outras informações para bom funcionamento do equipamento, O gabinete deverá ter rigidez suficiente para suportar a colocação do monitor ofertado, quando estiver em posição horizontal, Não serão aceitos gabinetes de MiniPC com fontes externas, PERIFÉRICOS: Mouse ótico com resolução de 1000 dpi, 2 (duas) teclas, dispositivo de rolagem (scroll), interface USB e com mouse pad, Teclado com interface USB, padrão ABNT2, resistente a respingos ou derramamento acidental de líquidos, O comprimento mínimo dos cabos do teclado e do mouse deve ser de 1,8 m, sem uso de adaptadores ou extensões, Mouse e teclado deverão, obrigatoriamente, ser do mesmo FABRICANTE do equipamento fornecido, Será aceito o regime de OEM (Original Equipment Manufacturer), desde que devidamente comprovado pelo FABRICANTE, Possuir a mesma tonalidade do gabinete (cor), não sendo aceito o emprego de mouses e teclados de livre comercialização no mercado, Devem ter a logomarca do FABRICANTE do desktop no corpo de ambos os dispositivos, gravados em baixo-relevo, Serão aceitos, como alternativa, que ambos dispositivos impressão a laser ou serigrafia, Nesse caso deverá ser demonstrado através de certificado de qualidade que a gravação resistirá no corpo dos acessórios durante o período de garantia, O mouse pad pode ser de livre comercialização, Cabos de segurança padrão ""Kensington"" ou similar: 1 (um) cabo de segurança com cadeado ou fechadura com chave que permita travar dois equipamentos, ou seja, com uma trava para o desktop e uma outra trava para o monitor, sem adaptações ou 2 (dois) cabos de segurança com cadeado ou fechadura com chave, ou seja, um cabo para o desktop e outro cabo para o monitor, CARACTERÍSTICAS ADICIONAIS: Compatibilidade, sistema operacional, certificações, requisitos de qualidade, garantia, manuais, drivers, acessórios e demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário";300.00;2753.1800
CASA CIVIL-Casa Civil do Estado do Paraná;1031;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;7003;95762;Monitor, ESPECIFICAÇÃO: LCD com dimensão de 21 polegadas, ou superior, Tecnologia de iluminação LED, Resolução nativa de 1920 x 1080 pixels, ou resoluções superiores, Luminância de 250 nit ou 250 cd/m2, ou superior, Entrada digital DisplayPort ou HDMI, do mesmo tipo que a saída de vídeo principal do desktop, Botões e controles: Botão liga/desliga, Botões para ajustes de brilho contraste e nitidez, independentes ou tipo 'JOG' (múltiplas posições para emular as funções solicitadas), Os controles podem ser auxiliados por recurso de tela (OSD), Fonte Interna bivolt (127 V e 220 V) com ajuste automático de tensão, Gabinete com slot para tranca de segurança tipo 'Kensington', ou similar, Pedestal: Pedestal nativo com regulagem de inclinação frontal de -2 graus a +15 graus, Regulagem de altura de 100 mm, ou superior, O gabinete deverá possuir em seu corpo o modelo, o número de série e/ou etiqueta de serviço que identifique unicamente o equipamento perante o fabricante, As informações deverão possibilitar acesso à configuração de fábrica, obtenção de drivers atualizados, correções de problemas, firmwares e outras informações para bom funcionamento do equipamento, Em relação à qualidade da tela, a norma ISO 13.406-2 admite dois pixeis apagados (dead pixels) por um milhão de pixeis para monitores de Classe II, norma adotada como requisito de qualidade pelos fabricantes de monitores domésticos e corporativos, Deverá ser fornecido cabo de força NBR NBR-14.136, sem adaptações, Deverá ser fornecido cabo de vídeo compatível com a saída de vídeo digital ofertada, sem adaptações, Os cabos de força e de vídeo deverão ter no mínimo 1,8 m de comprimento., UNID. DE MEDIDA: Unitário;300.00;532.0000
CASA CIVIL-Casa Civil do Estado do Paraná;1031;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;208;95797;Prestação de Serviços, TIPO: Garantia de 60 (sessenta) meses on-site, para monitor, UNID. DE MEDIDA: Unitário;300.00;130.0000
CASA CIVIL-Casa Civil do Estado do Paraná;1031;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;208;95645;Prestação de Serviços, TIPO: Garantia de 60 (sessenta) meses on-site, UNID. DE MEDIDA: Unitário;300.00;296.0000
CASA MILITAR-Casa Militar do Estado do Paraná;27;2023;Pregão Eletrônico (Lei Federal 14.133/2021);15;7504;887;Pasta suspensa, MATERIAL: Cartão kraft, COR: Parda, MEDIDA: 240mm x 360mm, HASTE: Metal, com 4 ponteiras de polietileno fixadas com ilhoses, CARACTERÍSTICAS ADICIONAIS: Com visor, etiqueta branca e grampo trilho, UNID. DE MEDIDA: Unitário;300.00;1.9500
CASA MILITAR-Casa Militar do Estado do Paraná;77;2023;Pregão Eletrônico;2;8902;2040;Carne, TIPO: Suína, CORTE: Bisteca com osso, fatiada, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, sem gordura, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;125.00;16.2100
CASA MILITAR-Casa Militar do Estado do Paraná;77;2023;Pregão Eletrônico;2;8902;2043;Carne, TIPO: Suína, CORTE: Costela com osso, peça, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;100.00;14.0000
CASA MILITAR-Casa Militar do Estado do Paraná;77;2023;Pregão Eletrônico;2;8902;21100;Carne, TIPO: Suína, CORTE: Couro / Pele, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;35.00;2.3900
CASA MILITAR-Casa Militar do Estado do Paraná;77;2023;Pregão Eletrônico;2;8902;2030;Carne, TIPO: Suína, CORTE: Lombo sem osso, peça, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, sem pele, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;125.00;14.0000
CASA MILITAR-Casa Militar do Estado do Paraná;77;2023;Pregão Eletrônico;2;8902;2046;Carne, TIPO: Suína, CORTE: Pernil sem osso, peça, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, sem pele, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;60.00;14.0000
CASA MILITAR-Casa Militar do Estado do Paraná;101;2023;Pregão Eletrônico;2;4101;67640;Refrigerador Vertical Dupla Ação, CAPACIDADE MÍNIMA: 560 litros, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;5.00;3400.0000
CASA MILITAR-Casa Militar do Estado do Paraná;276;2023;Pregão Eletrônico;1;7205;84241;Micro-ondas, CAPACIDADE MÍNIMA: 27 litros, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;6.00;649.9000
CASA MILITAR-Casa Militar do Estado do Paraná;431;2023;Pregão Eletrônico (Lei Federal 14.133/2021);10;9103;2627;Gás de cozinha, TIPO: Recarga GLP P-13, APRESENTAÇÃO: Botijão de 13kg com lacre de segurança, marca da companhia de gás, e etiqueta de instruções, CARACTERÍSTICAS ADICIONAIS: Botijão isento de ferrugens, amassamentos acentuados, alças soltas ou base danificada, UNID. DE MEDIDA: Unitário;48.00;62.9000
CASA MILITAR-Casa Militar do Estado do Paraná;996;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;5901;76216;Chuveiro, TIPO: Elétrico, APRESENTAÇÃO: Com controle de temperatura eletrônica, TENSÃO: 220V, POTÊNCIA MÍNIMA: 7500W, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;20.00;79.9800
CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);26;2023;Pregão Eletrônico (Lei Federal 14.133/2021);10;7504;976;Fita adesiva, TIPO: Celofane, monoface, MATERIAL: Filme de celofane, adesivo à base de resina e borracha, COR: Transparente, DIMENSÃO: 25mm x 50m, EMBALAGEM: Rolo, UNID. DE MEDIDA: Unitário;750.00;1.2000
CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);26;2023;Pregão Eletrônico (Lei Federal 14.133/2021);12;7504;4808;Fita adesiva, TIPO: Celofane, monoface, MATERIAL: Filme de celofane, adesivo à base de resina e borracha, COR: Transparente, DIMENSÃO APROXIMADA: 45mm x 50m, EMBALAGEM: Rolo, UNID. DE MEDIDA: Unitário;750.00;2.0900
