numprocesso,objeto,orgao,datahomologacao,registrodepreco,tempoprazocontrato,valor_estimado,valor_ou_desconto_homologado,dataabertura,datahomologacao__dup1,adesao_ata_srp-2025__qtd_registros,adesao_ata_srp-2025__sum_lote_num,adesao_ata_srp-2025__mean_lote_num,adesao_ata_srp-2025__sum_classeitem_num,adesao_ata_srp-2025__mean_classeitem_num,adesao_ata_srp-2025__sum_numeroitem_num,adesao_ata_srp-2025__mean_numeroitem_num,adesao_ata_srp-2025__sum_item_num,adesao_ata_srp-2025__mean_item_num,adesao_ata_srp-2025__sum_quantidade_num,adesao_ata_srp-2025__mean_quantidade_num,adesao_ata_srp-2025__sum_valorunitario_num,adesao_ata_srp-2025__mean_valorunitario_num,alteracoes_ata_srp-2025__qtd_registros,contratos-2025__qtd_registros,contratos-2025__sum_numcontrato_num,contratos-2025__mean_numcontrato_num,contratos-2025__sum_anocontrato_num,contratos-2025__mean_anocontrato_num,empresas_participantes-2025__qtd_registros,empresas_participantes-2025__sum_nrlote_num,empresas_participantes-2025__mean_nrlote_num,empresas_participantes-2025__sum_cnpjcpfparticipante_num,empresas_participantes-2025__mean_cnpjcpfparticipante_num,empresas_participantes-2025__sum_razaosocialnomeparticipante_num,empresas_participantes-2025__mean_razaosocialnomeparticipante_num,empresas_participantes-2025__sum_valorpropostolote_num,empresas_participantes-2025__mean_valorpropostolote_num,itens-2025__qtd_registros,itens-2025__sum_nrlote_num,itens-2025__mean_nrlote_num,itens-2025__sum_classeitem_num,itens-2025__mean_classeitem_num,itens-2025__sum_numeroitem_num,itens-2025__mean_numeroitem_num,itens-2025__sum_item_num,itens-2025__mean_item_num,itens-2025__sum_quantidade_num,itens-2025__mean_quantidade_num,itens-2025__sum_valor_estimado_unitario_num,itens-2025__mean_valor_estimado_unitario_num,itens-2025__sum_valor_ou_desconto_homologado_unitario_num,itens-2025__mean_valor_ou_desconto_homologado_unitario_num,lotes-2025__qtd_registros,lotes-2025__sum_nrlote_num,lotes-2025__mean_nrlote_num,lotes-2025__sum_valor_estimado_num,lotes-2025__mean_valor_estimado_num,lotes-2025__sum_valor_ou_desconto_homologado_num,lotes-2025__mean_valor_ou_desconto_homologado_num,orgaos_participantes-2025__qtd_registros,orgaos_participantes-2025__sum_nrlote_num,orgaos_participantes-2025__mean_nrlote_num,orgaos_participantes-2025__sum_classeitem_num,orgaos_participantes-2025__mean_classeitem_num,orgaos_participantes-2025__sum_numeroitem_num,orgaos_participantes-2025__mean_numeroitem_num,orgaos_participantes-2025__sum_item_num,orgaos_participantes-2025__mean_item_num,orgaos_participantes-2025__sum_quantidadeprevista_num,orgaos_participantes-2025__mean_quantidadeprevista_num,publicidade-2025__qtd_registros,_filtro_obras_aplicado,anomaly_score,is_anomalous
57,A aquisição de materiais elétricos pelo período de doze meses.,JUCEPAR-Junta Comercial do Paraná,2025-06-17,Não,nan,24889.72,14136.00,2025-02-11,2025-06-17,,,,,,,,,,,,,,,4.0,14325.0,3581.25,8100.0,2025.0,9.0,51.0,5.666666666666667,208590447001203.0,23176716333467.0,,,17940.38,1993.3755555555556,14.0,69.0,4.928571428571429,67935.0,4852.5,716079.0,51148.5,,,3755.0,268.2142857142857,48881659.47,4073471.6225,71.92999999999999,7.992222222222221,14.0,69.0,4.928571428571429,48906442.36,4075536.8633333333,17940.38,1993.3755555555556,,,,,,,,,,,,,True,-0.17547995572895314,0
58,"Prestação de serviço comum de engenharia, continuados, sem regime de dedicação exclusiva,
de mão de obra para o tratamento químico de água das torres de refrigeração do sistema de arcondicionado e caixa de água, e cisterna externa do sistema do hidrante com fornecimento de
produtos químicos, mão de obra e análise dos parâmetros físico-químicos de água",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),nan,Não,nan,25166.40,nan,2025-03-07,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,823.0,19.13953488372093,36893.0,857.9767441860465,1340979.0,31185.558139534885,,,44.0,1.0232558139534884,5243513374.6,121942171.5023256,,,41.0,821.0,20.024390243902438,5243536943.95,127891144.97439024,,,,,,,,,,,,,,,True,0.061649428858762234,1
64,"Contratação de empresa especializada para a prestação de serviços continuados de manutenção preventiva e corretiva de equipamentos de ar condicionado, com o fornecimento de peças, material, insumos e mão de obra necessários à completa execução dos serviços, de forma a atender a demanda de repartições administrativas da Receita Estadual do Paraná, pelo período de 12 meses.",REPR-Receita Estadual do Paraná (Antigo CRE),2025-05-21,Não,nan,322887.41,148886.87,2025-05-08,2025-05-21,,,,,,,,,,,,,,,3.0,11169.0,3723.0,6075.0,2025.0,4.0,6.0,1.5,151902073000736.0,37975518250184.0,,,352430.49,88107.6225,5.0,7.0,1.4,6286.0,1257.2,297853.0,59570.6,,,5.0,1.0,526431.0333,131607.758325,352430.49,88107.6225,5.0,7.0,1.4,526431.03,131607.7575,352430.49,88107.6225,,,,,,,,,,,,,True,-0.2232520033965653,0
65,FORNECIMENTO DE MATERIAIS E EQUIPAMENTOS PARA MANUTENÇÃO DIVERSAS,UEL-Universidade Estadual de Londrina,nan,Não,nan,41413.98,nan,2025-07-31,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,98.0,5.764705882352941,73951.0,4350.058823529412,1370876.0,80639.76470588235,,,2605.0,153.23529411764707,38291053.77,2393190.860625,,,17.0,98.0,5.764705882352941,38328264.11,2395516.506875,,,,,,,,,,,,,,,True,-0.1910446296582104,0
83,"CONTRATAÇÃO DE EMPRESA PRESTADORA DE SERVIÇO NA ÁREA DE ENGENHARIA CLÍNICA, COMPREENDO MANUTENÇÃO PREVENTIVA, CORRETIVA, PREDITIVA E ASSESSORIA TÉCNICA, PARA ATENDER O HOSPITAL UNIVERSITÁRIO DE LONDRINA.",UEL-Universidade Estadual de Londrina,nan,Não,nan,1440000.00,nan,2025-07-03,nan,,,,,,,,,,,,,,,1.0,5709.0,5709.0,2025.0,2025.0,4.0,6.0,1.5,197296884000416.0,49324221000104.0,,,297920.0,74480.0,3.0,4.0,1.3333333333333333,7028.0,2342.6666666666665,192925.0,64308.333333333336,,,7024.0,2341.3333333333335,123515.28,41171.76,3515.28,1757.64,5.0,7.0,1.4,1737920.0,347584.0,297920.0,74480.0,,,,,,,,,,,,,True,-0.21526817306593177,0
84,"Contratação de empresa especializada na prestação de serviços contínuos de limpeza,
asseio, conservação e outros com dedicação exclusiva de mão de obra e serviços
contínuos acessórios sem dedicação exclusiva de mão de obra - Facilities, com
fornecimento de materiais, equipamentos e insumos, no complexo da Assembleia
Legislativa do Paraná e suas dependências, conforme especificações e quantitativos
descritos no Anexo I.",ALEP-Assembleia Legislativa do Estado do Paraná,nan,Não,nan,18989427.65,nan,2025-02-14,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,114.0,2.6511627906976742,12792.0,297.48837209302326,2849784.0,66274.04651162791,,,199.0,4.627906976744186,6270326.35,145821.5430232558,,,9.0,37.0,4.111111111111111,19217468.47,2135274.274444444,,,,,,,,,,,,,,,True,-0.18962308341520234,0
90,FORNECIMENTO DE SUPRIMENTOS ELÉTRICOS.,UEL-Universidade Estadual de Londrina,nan,Não,nan,109858.44,nan,2025-06-24,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,379.0,13.535714285714286,161137.0,5754.892857142857,1401907.0,50068.107142857145,,,5865.0,209.46428571428572,867.3199999999999,32.12296296296296,,,28.0,379.0,13.535714285714286,109858.44,4068.831111111111,,,,,,,,,,,,,,,True,-0.15989049544358824,0
98,"Prestação de serviços de manutenção preventiva e corretiva, com fornecimento
de peças e acessórios, para equipamentos agrícolas pertencentes a UNIOESTE, Campus de
Marechal Cândido Rondon",UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon,2025-02-25,Não,nan,73640.00,73416.00,2025-02-24,2025-02-25,,,,,,,,,,,,,,,1.0,1214.0,1214.0,2025.0,2025.0,1.0,1.0,1.0,84905272000120.0,84905272000120.0,,,73416.0,73416.0,2.0,2.0,1.0,4112.0,2056.0,123880.0,61940.0,,,129.0,64.5,45223.75,22611.875,45222.0,22611.0,1.0,1.0,1.0,73640.0,73640.0,73416.0,73416.0,,,,,,,,,,,,,True,-0.20375210685676126,0
122,"Contratação de empresa especializada para prestação de serviço de manutenção preventiva, corretiva e assistência técnica nos elevadores e plataformas elevatórias das unidades da UENP, com o fornecimento de peças por demanda.",UENP-Universidade Estadual do Norte do Paraná,2025-03-21,Não,nan,79767.60,79500.00,2025-02-26,2025-03-21,,,,,,,,,,,,,,,1.0,1855.0,1855.0,2025.0,2025.0,6.0,21.0,3.5,185561928001110.0,30926988000185.0,,,79500.0,13250.0,13.0,43.0,3.3076923076923075,4082.0,314.0,383227.0,29479.0,,,13.0,1.0,6647.3,511.33076923076925,6625.0,509.61538461538464,6.0,21.0,3.5,79767.6,13294.6,79500.0,13250.0,,,,,,,,,,,,,True,-0.19466326766890563,0
123,"Registro de Preços, pelo período de 1 ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de materiais elétricos para atender a demanda da UNIOESTE Campus Cascavel",UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,nan,Sim,nan,711358.39,nan,2025-03-24,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,4095.0,45.5,541397.0,6015.522222222222,4856012.0,53955.688888888886,,,33117.0,367.96666666666664,2532.4,28.137777777777778,,,90.0,4095.0,45.5,711358.39,7903.982111111111,,,356.0,16419.0,46.12078651685393,2147066.0,6031.0842696629215,19042041.0,53488.879213483146,,,33117.0,93.0252808988764,,True,0.0038623094638907673,1
129,"Contratação de empresa especializada para prestação de serviços de engenharia para Reparos no Centro Logístico Estadual da Defesa Civil, com área de 1.823,54 m2, situado à rua Sergipe n.o 1712, bairro Guaíra, no município de Curitiba.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),2025-05-30,Não,nan,587592.15,25.00,2025-04-23,2025-05-30,,,,,,,,,,,,,,,2.0,7832.0,3916.0,4050.0,2025.0,1.0,1.0,1.0,8306023000130.0,8306023000130.0,,,,,1.0,1.0,1.0,801.0,801.0,22555.0,22555.0,,,1.0,1.0,587592.15,587592.15,440694.1125,440694.1125,1.0,1.0,1.0,587592.15,587592.15,25.0,25.0,,,,,,,,,,,,,True,-0.21452368451207982,0
132,"Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de materiais elétricos para atender a demanda da UNIOESTE Campus Cascavel.",UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,2025-08-07,Sim,nan,1335353.83,1107641.30,2025-03-26,2025-08-07,,,,,,,,,,,,,,,,,,,,77.0,3544.0,46.02597402597402,2630775210009102.0,34165911818300.027,,,1107641.3,14384.951948051948,95.0,4560.0,48.0,537830.0,5661.368421052632,5633523.0,59300.242105263154,,,275195.0,2896.7894736842104,690.57,7.269157894736843,454.64,5.904415584415585,95.0,4560.0,48.0,1335353.83,14056.35610526316,1107641.3,14384.951948051948,363.0,16579.0,45.672176308539946,2048653.0,5643.67217630854,21131922.0,58214.66115702479,,,275195.0,758.1129476584022,,True,0.07441641962570522,1
140,"Contratação de empresa especializada para execução dos serviços comuns de engenharia para reconstrução de um muro e concerto parcial do telhado a fim de atender a necessidade do Escritório Regional de Maringá, localizado na Rua Rubens Sebastião Marin, 1346, conforme planilha orçamentária de referência constante no Anexo XIII.",IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,nan,Não,nan,54345.91,nan,2025-02-28,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,801.0,801.0,20171.0,20171.0,,,1.0,1.0,54345.91,54345.91,,,1.0,1.0,1.0,54345.91,54345.91,,,,,,,,,,,,,,,True,-0.22711557393614246,0
142,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO, FORNECIMENTO DE PEÇAS E INSTALAÇÃO DE PROJETORES DE MULTIMÍDIA.",UEL-Universidade Estadual de Londrina,2025-08-05,Não,nan,112925.00,112900.00,2025-07-11,2025-08-05,,,,,,,,,,,,,,,1.0,5588.0,5588.0,2025.0,2025.0,1.0,1.0,1.0,49649839000144.0,49649839000144.0,,,112900.0,112900.0,3.0,3.0,1.0,7609.0,2536.3333333333335,255544.0,85181.33333333333,,,251.0,83.66666666666667,23781.5,7927.166666666667,23781.0,7927.0,1.0,1.0,1.0,112925.0,112925.0,112900.0,112900.0,,,,,,,,,,,,,True,-0.22071093879605036,0
146,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO CORRETIVA DE INFRAESTRUTURA NO SISTEMA DE VIDEOMONITORAMENTO, COM FORNECIMENTO DE PEÇAS.",UEL-Universidade Estadual de Londrina,2025-07-25,Não,nan,292000.00,190000.00,2025-07-04,2025-07-25,,,,,,,,,,,,,,,1.0,5320.0,5320.0,2025.0,2025.0,1.0,1.0,1.0,28482916000144.0,28482916000144.0,,,190000.0,190000.0,2.0,2.0,1.0,6506.0,3253.0,176868.0,88434.0,,,401.0,200.5,140380.0,70190.0,140125.0,70062.5,1.0,1.0,1.0,292000.0,292000.0,190000.0,190000.0,,,,,,,,,,,,,True,-0.22131246884459643,0
149,"Contratação de Serviços de Engenharia para desmontagem do conjunto da estrutura metálica utilizada para estacionamento coberto de veículos, incluindo descarte em local apropriado, localizado na Superintendência Regional Norte do Departamento de Estradas de Rodagem do Paraná, sito à Rua Uruguai, 943, Centro, município de Londrina, Paraná.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,37352.34,nan,2025-08-15,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,801.0,801.0,22555.0,22555.0,,,1.0,1.0,37352.34,37352.34,,,1.0,1.0,1.0,37352.34,37352.34,,,,,,,,,,,,,,,True,-0.22815894036715573,0
152,"Contratação de empresa especializada em serviços de solução de pagamento por meio
eletrônico, que realize captura, roteamento, transmissão e processamento de transações
financeiras no recebimento por cartão de débito, com aceitação mínima das Visa Electron,
Mastercard Maestro para emprego na cobrança de tarifa pela travessia marítima da baía de
Guaratuba, operada pelo DER-PR.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,2025-05-19,Não,nan,898536.00,358535.33,2025-04-30,2025-05-19,,,,,,,,,,,,,,,1.0,3763.0,3763.0,2025.0,2025.0,1.0,1.0,1.0,28249206000179.0,28249206000179.0,,,358535.33,358535.33,1.0,1.0,1.0,123.0,123.0,94020.0,94020.0,,,1.0,1.0,898536.0,898536.0,358535.33,358535.33,1.0,1.0,1.0,898536.0,898536.0,358535.33,358535.33,,,,,,,,,,,,,True,-0.21194674024130844,0
157,Contratação de empresa especializada para execução dos serviços de engenharia de Desassoreamento do canal do Rio Pery.,IAT-Instituto Água e Terra (Antigo IAP),2025-03-27,Não,nan,6373384.79,3855000.00,2025-03-07,2025-03-27,,,,,,,,,,,,,,,1.0,1924.0,1924.0,2025.0,2025.0,1.0,1.0,1.0,23472751000106.0,23472751000106.0,,,3855000.0,3855000.0,1.0,1.0,1.0,306.0,306.0,32375.0,32375.0,,,1.0,1.0,6373384.79,6373384.79,3855000.0,3855000.0,1.0,1.0,1.0,6373384.79,6373384.79,3855000.0,3855000.0,,,,,,,,,,,,,True,-0.1458353861047339,0
174,"Registro de Preços, por um período de 1 ano, podendo ser prorrogado por igual periodo, desde que comprovado o preço vantajoso, para futura e eventual contratação de empresa especializada no fornecimento e instalação do sistema de piso modular esportivo de polipropileno, destinado tanto a áreas externas |outdoor|  quanto internas |indoor|, compreendendo elementos como rampas de acabamento, cantoneiras, linhas demarcatórias de modalidades |futsal, basquete, vôlei, handebol|, furos para os mastros de vôlei, mão de obra de instalação, fretes e demais encargos. A prestação dos serviços abrangerá 480.000m2 |quatrocentos e oitenta mil metros quadrados| de piso a serem instalados em quadras já existentes, distribuídas em diversas unidades escolares nos municípios do Estado do Paraná, divididos em dez lotes.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,nan,Sim,nan,187324752.00,nan,2025-04-08,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,55.0,5.5,8010.0,801.0,225550.0,22555.0,,,187324752.0,18732475.2,10.0,1.0,,,10.0,55.0,5.5,187324752.0,18732475.2,,,10.0,55.0,5.5,8010.0,801.0,225550.0,22555.0,,,187324752.0,18732475.2,,True,-0.07473097777895532,0
181,"CONTRATAÇÃO DE SERVIÇOS DE CONFECÇÃO E/OU INSTALAÇÃO E/OU MANUTENÇÃO DE PORTAS DE CORRER E/OU JANELAS, COM FORNECIMENTO DE MATERIAL E RETIRADA DE BATENTE E ESQUADRIAS METÁLICAS SEM REAPROVEITAMENTO, PARA ATENDER O HOSPITAL UNIVERSITÁRIO DE LONDRINA.",UEL-Universidade Estadual de Londrina,2025-06-09,Não,nan,435700.00,281000.00,2025-05-28,2025-06-09,,,,,,,,,,,,,,,1.0,4117.0,4117.0,2025.0,2025.0,3.0,6.0,2.0,85387704000429.0,28462568000143.0,,,281000.0,93666.66666666667,3.0,6.0,2.0,1548.0,516.0,192830.0,64276.666666666664,,,250.0,83.33333333333333,4842.0,1614.0,3080.0,1026.6666666666667,3.0,6.0,2.0,435700.0,145233.33333333334,281000.0,93666.66666666667,,,,,,,,,,,,,True,-0.22218247341489877,0
182,"Registro de Preços, pelo período de 1 ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de materiais elétricos para atender a demanda da UNIOESTE",UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,2025-07-07,Sim,nan,456563.63,313819.35,2025-05-13,2025-07-07,,,,,,,,,,,,,,,,,,,,62.0,1953.0,31.5,1947564357009487.0,31412328338862.695,54506729.0,54506729.0,313819.35,5061.602419354838,62.0,1953.0,31.5,365862.0,5901.0,3769910.0,60805.0,,,5016.0,80.90322580645162,9290.09,149.84016129032258,5510.54,88.87967741935483,62.0,1953.0,31.5,456563.63,7363.929516129032,313819.35,5061.602419354838,206.0,6409.0,31.111650485436893,1215606.0,5901.0,12608972.0,61208.601941747576,,,5016.0,24.349514563106798,,True,-0.019343486706473012,0
189,"Contratação de empresa especializada para a prestação de serviços de manutenção preventiva e corretiva nos sistemas de climatização e aparelhos de ar condicionado, instalação e desinstalação, com reposição de peças, acessórios, gás e outros componentes, para atender a demanda das Unidades Administrativas da Agência de Defesa Agropecuária do Paraná - Adapar, localizadas nos municípios do Estado do Paraná",ADAPAR-Agência de Defesa Agropecuária do Paraná,2025-06-25,Não,nan,1044130.00,504658.15,2025-03-28,2025-06-25,,,,,,,,,,,,,,,3.0,15356.0,5118.666666666667,6075.0,2025.0,6.0,21.0,3.5,159532347001063.0,26588724500177.168,,,504658.15,84109.69166666667,12.0,42.0,3.5,25824.0,2152.0,769944.0,64162.0,,,94.0,7.833333333333333,328940.0,27411.666666666668,127329.09580000001,10610.757983333335,6.0,21.0,3.5,1044130.0,174021.66666666666,504658.15,84109.69166666667,,,,,,,,,,,,,True,-0.20665519989497905,0
211,"AQUISIÇÃO DE BALANÇA ELETRÔNICA DE PRECISÃO, BALANÇA ANALÍTICA, BALANÇA ELETRÔNICA DIGITAL COM RÉGUA, LINHA INDUSTRIAL, QUADRADA DE PISO, PEDIÁTRICA, COMPASSO PARA MEDIR DOBRAS CUTÂNEAS E ESTADIÔMETRO/RÉGUA ANTROPOMÉTRICA NEONATAL, PARA ATENDER A PCU-UEL E HOSPITAL UNIVERSITÁRIO DE LONDRINA.",UEL-Universidade Estadual de Londrina,2025-07-04,Não,nan,111233.99,65871.23,2025-04-07,2025-07-04,,,,,,,,,,,,,,,,,,,,8.0,33.0,4.125,244817886000941.0,30602235750117.625,,,74415.63,9301.95375,8.0,36.0,4.5,46962.0,5870.25,433223.0,54152.875,,,72.0,9.0,23620.579999999998,2952.5724999999998,13694.38,1956.34,9.0,38.0,4.222222222222222,121589.32,13509.924444444445,74415.63,9301.95375,,,,,,,,,,,,,True,-0.1945302411529607,0
219,Registro de preço para futura e eventual aquisição de Insumos para confecção de mobiliário Hospitalar para atender a demanda do setor de Manutenção Eletromecânica e Predial do Hospital Universitário do Oeste do Paraná - HUOP.,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,2025-04-09,Sim,nan,612048.93,346532.15,2025-03-24,2025-04-09,,,,,,,,,,,,,,,,,,,,28.0,192.0,6.857142857142857,830083378004231.0,29645834928722.535,20052605917.0,4010521183.4,925073.51,33038.33964285714,53.0,169.0,3.188679245283019,314867.0,5940.88679245283,3853987.0,72716.7358490566,,,28133.0,530.811320754717,12084.14,228.00264150943394,8183.65,157.3778846153846,12.0,78.0,6.5,612048.93,51004.07750000001,346532.15,31502.92272727273,53.0,169.0,3.188679245283019,314867.0,5940.88679245283,3853987.0,72716.7358490566,,,28133.0,530.811320754717,,True,-0.10610018739505261,0
222,"Contratação de empresa para a prestação de serviços com o fornecimento de estrutura de tendas para evento Expolondrina 2025, com área total de 400,00 metros quadrador, bem como a instalação da estrutura elétrica necessária, climatização, mobiliário, iluminação, itens decorativos, fornecimento de projeto elétrico com aterramento, projeto de prevenção de incêndio e demais serviços necessários para a execução do objeto.",UEL-Universidade Estadual de Londrina,2025-03-25,Não,nan,255190.00,94888.00,2025-03-20,2025-03-25,,,,,,,,,,,,,,,1.0,2027.0,2027.0,2025.0,2025.0,1.0,1.0,1.0,2898065000121.0,2898065000121.0,,,94888.0,94888.0,1.0,1.0,1.0,133.0,133.0,47768.0,47768.0,,,1.0,1.0,255190.0,255190.0,94888.0,94888.0,1.0,1.0,1.0,255190.0,255190.0,94888.0,94888.0,,,,,,,,,,,,,True,-0.21959708810029527,0
234,"Contratação de empresa especializada para a prestação de serviços comuns de engenharia referentes a reparos no Escritório Regional Centro-Oeste do Departamento de Estradas de Rodagem do Estado do Paraná - DER PR, com área de 13.279,50 m2, localizado na Avenida Manoel Ribas, n.º 2699, no município de Guarapuava, Paraná, CEP 85.010-180.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,1783333.23,nan,2025-04-30,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,801.0,801.0,22555.0,22555.0,,,1.0,1.0,1783333.23,1783333.23,,,1.0,1.0,1.0,1783333.23,1783333.23,,,,,,,,,,,,,,,True,-0.22476702908476298,0
241,"Contratação dos serviços de execução, fornecimento e instalação de bueiro tubular metálico, localizado na PR-436, km 56,900, no município de Ribeirão do Pinhal/PR, conforme estabelecido no Termo de Referência, Projeto Executivo de Engenharia e Planilha Orçamentária de Referência, partes integrantes do Edital.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,2025-05-28,Não,nan,1364425.85,1164500.00,2025-03-26,2025-05-28,,,,,,,,,,,,,,,1.0,3923.0,3923.0,2025.0,2025.0,1.0,1.0,1.0,33864196000111.0,33864196000111.0,,,1164500.0,1164500.0,1.0,1.0,1.0,902.0,902.0,28967.0,28967.0,,,1.0,1.0,1364425.85,1364425.85,1164500.0,1164500.0,1.0,1.0,1.0,1364425.85,1364425.85,1164500.0,1164500.0,,,,,,,,,,,,,True,-0.20501869963640035,0
243,"Contratação de serviços contínuos de manutenção predial preventiva e corretiva, incluídas as redes elétrica, hidrossanitária e lógica, com execução sob demanda, em conformidade com as normas regulamentares vigentes, contemplando o fornecimento de mão de obra sem regime de dedicação exclusiva e de todo o material, ferramentas e equipamentos necessários à completa execução dos serviços, para atender às demandas da Agência Reguladora de Serviços Públicos Delegados do Paraná Agepar, conforme especificações constantes no Edital e seus anexos",AGEPAR-Agência Reguladora de Serviços Públicos Delegados do Paraná,2025-07-01,Não,nan,175092.37,11.17,2025-04-30,2025-07-01,,,,,,,,,,,,,,,1.0,5191.0,5191.0,2025.0,2025.0,1.0,1.0,1.0,47482006000106.0,47482006000106.0,,,,,1.0,1.0,1.0,322.0,322.0,60329.0,60329.0,,,1.0,1.0,14591.0308,14591.0308,14591.03,14591.03,1.0,1.0,1.0,175092.37,175092.37,11.17,11.17,,,,,,,,,,,,,True,-0.2237726036482311,0
244,CONTRATAÇÃO DE EMPRESA PARA SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM DIVERSOS GERADORES INSTALADOS NO CAMPUS E HOSPITAL UNIVERSITÁRIO.,UEL-Universidade Estadual de Londrina,2025-05-07,Não,nan,493800.00,382000.00,2025-04-03,2025-05-07,,,,,,,,,,,,,,,2.0,6441.0,3220.5,4050.0,2025.0,7.0,28.0,4.0,114382460000818.0,16340351428688.285,,,382000.0,54571.42857142857,7.0,28.0,4.0,14303.0,2043.2857142857142,539423.0,77060.42857142857,,,170.0,24.285714285714285,189050.0,27007.14285714286,186300.0,26614.285714285714,7.0,28.0,4.0,493800.0,70542.85714285714,382000.0,54571.42857142857,,,,,,,,,,,,,True,-0.19845778543773518,0
246,"Contratação de empresa especializada em prestação de serviços para reforma no telhado do Bloco 027, com fornecimento de materiais e de todos os equipamentos e produtos necessários à execução dos serviços, localizado na Avenida Colombo, 5790, Zona 07, no Município de Maringá, Paraná, conforme planilha orçamentária de referência constantes no Anexo IX",UEM-Universidade Estadual de Maringá,2025-04-04,Não,nan,188036.57,119900.00,2025-03-27,2025-04-04,,,,,,,,,,,,,,,1.0,2351.0,2351.0,2025.0,2025.0,1.0,1.0,1.0,33130781000198.0,33130781000198.0,,,119900.0,119900.0,1.0,1.0,1.0,801.0,801.0,22554.0,22554.0,,,1.0,1.0,188036.57,188036.57,119900.0,119900.0,1.0,1.0,1.0,188036.57,188036.57,119900.0,119900.0,,,,,,,,,,,,,True,-0.22331490033301726,0
257,Aquisição de materiais para manutenção de bens imóveis,UEM-Universidade Estadual de Maringá,2025-04-10,Não,nan,31568.43,26058.68,2025-03-31,2025-04-10,,,,,,,,,,,,,,,,,,,,41.0,896.0,21.853658536585368,814139314004712.0,19857056439139.316,,,26058.68,635.5775609756098,44.0,990.0,22.5,283257.0,6437.659090909091,3188330.0,72462.04545454546,,,737.0,16.75,3543.46,80.53318181818182,2667.57,65.06268292682927,44.0,990.0,22.5,31568.43,717.4643181818182,26058.68,635.5775609756098,,,,,,,,,,,,,True,-0.05496124104233613,0
276,"Aquisição de concreto usinado para construção de uma trincheira, e rolo de lona de silagem, dupla face, para armazenamento da silagem utilizada na alimentação dos animais de produção da Fazenda Escola da Universidade estadual do Norte do Paraná, Campus Luiz Meneghel/Bandeirantes.",UENP-Universidade Estadual do Norte do Paraná,2025-04-10,Não,nan,11442.93,3200.00,2025-03-31,2025-04-10,,,,,,,,,,,,,,,1.0,2545.0,2545.0,2025.0,2025.0,1.0,2.0,2.0,48256518000117.0,48256518000117.0,,,3200.0,3200.0,2.0,3.0,1.5,13904.0,6952.0,165617.0,82808.5,,,16.0,8.0,4270.445,2135.2225,3200.0,3200.0,2.0,3.0,1.5,11442.93,5721.465,3200.0,3200.0,,,,,,,,,,,,,True,-0.19849301382891132,0
283,"Prestação de Serviços de Manutenção Preventiva e Corretiva de três Elevadores e duas Plataformas,
instalados na sede do Hospital da Polícia Militar do Paraná e no Laboratório com o fornecimento de peças, acessórios e insumos, conforme especificações estabelecidas no Termo de referência",SESP-Secretaria de Estado da Segurança Pública,nan,Não,nan,329202.60,nan,2025-08-15,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,2.5,1256.0,314.0,80052.0,20013.0,,,4.0,1.0,5486.71,1371.6775,,,4.0,10.0,2.5,329202.6,82300.65,,,,,,,,,,,,,,,True,-0.21852234066967047,0
