numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;num_protocolo_aax;data;valor;cpf_cnpj;nome_razaosocial
1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9;6501;549;Dexclorfeniramina, Maleato, 0,4 mg/ml, Solução oral, Frasco, 100 a 120 ml, Copo/Seringa Dosadora, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;211569913;2024-04-18;1.6000;07752236000808;MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A 
1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);13;6501;902;Nimesulida, 50 mg/ml, Suspensão gotas, Frasco gotejador, 15 ml, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;211569913;2024-04-18;1.7200;12889035000102;INOVAMED HOSPITALAR LTDA.
1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);16;6501;951;Salbutamol, Sulfato, 0,4 mg/ml, Xarope, Frasco, 100 a 120 ml, Copo dosador, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;211569913;2024-04-18;1.2000;81706251000198;PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6501;1226;Azitromicina Diidratada, 500 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;211569913;2024-04-18;0.6300;02816696000154;PONTAMED FARMACEUTICA LTDA
1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;1275;Cloreto de Sódio, 200 mg/ml (20%), Solução injetável, Ampola, 10 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;211569913;2024-04-18;0.3400;06628333000146;FARMACE INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA
386;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;5601;9554;"Cimento Portland, Composto, CP II F, COMPOSIÇÃO : Filer, com resistência de 32 mpa, Clínquer + Sulfato de cálcio 94-90%; Material carbonático 6-10%, CARACTERÍSTICAS ADICIONAIS: Resíduo insolúvel menor ou igual a 2,5%, EMBALAGEM: Saco de 50kg, UNID. DE MEDIDA: Unitário";220224651;2024-04-26;35.3900;19726807000134;H2W SOLUÇÕES LTDA 
428;2023;Pregão Eletrônico;1;8907;45955;Achocolatado em pó, APRESENTAÇÃO: Obtido pela mistura de cacau em pó solúvel e açúcar, Deve apresentar fácil preparo por diluição em leite e fluidez característica da bebida, Proveniente de estabelecimento sob inspeção oficial, produzido de acordo com as normas de Boas Práticas de Fabricação, Pode conter outros componentes alimentícios permitidos na legislação (desde que declarados e que não descaracterizem o produto), Não pode conter: corantes artificiais, aromatizantes artificiais, conservantes, EMBALAGEM: Pacote de polietileno leitoso e atóxico/Pacote plástico laminado metalizado, com tratamento de metalização/Pote plástico rígido moldado, com tampa e lacre/Lata, folha de flandres com tampa e lacre, PESO LÍQUIDO: Máximo de 2kg, UNID. DE MEDIDA: Quilograma;211877081;2024-05-10;7.1400;82234071000113;ALIMENTOS ATALAIA LTDA
1346;2023;Pregão Eletrônico;2;8910;7251;Café, TIPO: Torrado e moído, CATEGORIA: Gourmet, INGREDIENTES: 100% café, espécie arábica, FRAGRÂNCIA: Excelente, AROMA: Característico, marcante, ACIDEZ: Moderada a alta, AMARGOR: Típico, SABOR: Característico, equilibrado e limpo, SABOR RESIDUAL: Desejável, persistente, DEFEITOS: Nenhuma interferência, ADSTRINGÊNCIA: Nenhuma, CORPO: Encorpado, suave, QUALIDADE DA BEBIDA: Apenas mole a melhor, QUALIDADE GLOBAL: Muito bom a excelente, INTERVALO DE NOTAS DA QUALIDADE GLOBAL: 10,0 - 7,3, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades, impurezas, substâncias estranhas a sua natureza e não conter glúten, EMBALAGEM: Pacote aluminizado com fechamento a vácuo, constando a data de validade e demais exigências conforme legislação vigente, PESO LÍQUIDO: 500g, UNID. DE MEDIDA: Unitário;221065646;2024-05-22;15.6900;42671235000155;VILLAS CESTAS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
29;2023;Pregão Eletrônico (Lei Federal 14.133/2021);22;7504;4801;Perfurador de papel, 2 furos, CAPACIDADE DE PERFURAÇÃO: 50 folhas aproximadamente, ESTRUTURA: Metálica pintada, APOIO DA BASE: Em polietileno, PINOS PERFURADORES: Em aço, afiados e duradouros, MOLAS: 2 molas em aço resistente com retração automática, DIÂMETRO DOS FUROS: 6mm aproximadamente, DISTÂNCIA DOS FUROS: 80mm (padrão), MARGEADOR: plástico ou metálico, COR: Preta, UNID. DE MEDIDA: Unitário;221793293;2024-05-23;49.3000;36417713000100;P&M COMERCIAL E DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS LTDA
29;2023;Pregão Eletrônico (Lei Federal 14.133/2021);22;7504;4801;Perfurador de papel, 2 furos, CAPACIDADE DE PERFURAÇÃO: 50 folhas aproximadamente, ESTRUTURA: Metálica pintada, APOIO DA BASE: Em polietileno, PINOS PERFURADORES: Em aço, afiados e duradouros, MOLAS: 2 molas em aço resistente com retração automática, DIÂMETRO DOS FUROS: 6mm aproximadamente, DISTÂNCIA DOS FUROS: 80mm (padrão), MARGEADOR: plástico ou metálico, COR: Preta, UNID. DE MEDIDA: Unitário;221793293;2024-05-23;49.3000;36417713000100;P&M COMERCIAL E DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS LTDA
1168;2023;Pregão Eletrônico;2;8908;89352;Arroz, TIPO: Branco, até tipo 2, GRUPO: Beneficiado e polido, CLASSE: Longo fino, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades e quaisquer materiais estranhos que comprometam sua qualidade, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Quilograma;217723710;2024-05-24;5.2700;77934503000169;CEREALISTA FEIJAO DE OURO LTDA.
1168;2023;Pregão Eletrônico;1;8908;89350;Arroz, TIPO: Parboilizado, até tipo 2, GRUPO: Beneficiado e polido, CLASSE: Longo fino, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades e quaisquer materiais estranhos que comprometam sua qualidade, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Quilograma;217723710;2024-05-24;4.9400;77934503000169;CEREALISTA FEIJAO DE OURO LTDA.
428;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6510;14777;Luva, Para procedimento não cirúrgico, TAMANHO: Pequena/Pequena -PP, MATERIAL: Latex de borracha natural, FORMATO: Anatômico, APRESENTAÇÃO: Não estéril, superfície lisa, ambidestra, com pó bio-absorvível, punho com acabamento enrolado, CARACTERÍSTICAS ADICIONAIS: Isenta de furos, rasgos ou deformidades, Descartável, EMBALAGEM: Caixa com 100 unidades, UNID. DE MEDIDA: Unitário;203804091;2024-05-27;18.9000;00656468000139;SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA
428;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6508;59554;Luva, USO: Para procedimento, MATERIAL: Borracha nitrílica, TAMANHO: M, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Caixa;203804091;2024-05-27;17.0000;00656468000139;SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA
428;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6508;59555;Luva, USO: Para procedimento, MATERIAL: MATERIAL: Borracha nitrílica, TAMANHO: G, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Caixa;203804091;2024-05-27;17.0000;00656468000139;SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA
428;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6508;59553;Luva, Para procedimento, MATERIAL: Borracha nitrílica, TAMANHO: P, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Caixa;203804091;2024-05-27;17.0000;00656468000139;SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA
417;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6501;85778;Acalabrutinibe, 100 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;215530582;2024-05-29;452.5600;60318797000100;ASTRAZENECA DO BRASIL LTDA.
133;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6502;1129;Gabapentina, 300 mg, Cápsula , Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: C1, UNID. DE MEDIDA: Unitário;222488184;2024-06-03;0.2200;73856593000166;PRATI, DONADUZZI & CIA LTDA
133;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6502;1167;Morfina, Sulfato, 10 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: A1, UNID. DE MEDIDA: Unitário;222488184;2024-06-03;0.5100;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
133;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6502;3054;Metadona, Cloridrato, 10 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: A1, UNID. DE MEDIDA: Unitário;222488184;2024-06-03;1.0800;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
133;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6502;1092;Codeína, Fosfato, 3 mg/ml, Solução oral, Frasco, 120 ml, Copo/Seringa Dosadora, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: A2, UNID. DE MEDIDA: Unitário;222488184;2024-06-03;34.9000;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
133;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6502;1093;Codeína, Fosfato, 30 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: A2, UNID. DE MEDIDA: Unitário;222488184;2024-06-03;1.0100;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
133;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6502;1129;Gabapentina, 300 mg, Cápsula , Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: C1, UNID. DE MEDIDA: Unitário;222488184;2024-06-03;0.2200;73856593000166;PRATI, DONADUZZI & CIA LTDA
133;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6502;1168;Morfina, Sulfato, 30 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: A1, UNID. DE MEDIDA: Unitário;222488184;2024-06-03;1.3700;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
313;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6523;86725;Extensor para gastrostomia/jejunostomia, APRESENTAÇÃO: PVC rígido, com clamp, com um conector luer fêmea com tampa na sua extremidade distal e, um conector escalonado para diversos calibres de sondas na extremidade proximal com tampa acoplada ao extensor, deve acompanhar um adaptador com tampa para ser acoplado ao conector Luer fêmea, EMBALAGEM: Individual, em grau cirúrgico ou em outro tipo de material compatível com o método de esterilização utilizado, esterilizado, com abertura em pétala, contendo na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, tamanho, procedência, data de fabricação, validade, lote, as características das embalagens devem obedecer à normas específicas da ABNT e MS, produto com registro junto a ANVISA/MS, CARACTERÍSTICAS ADICIONAIS: Atendimento para Ordem Judicial (conforme prescrição médica), MARCA: Indeterminada, UNID. DE MEDIDA: Unitário;222505585;2024-06-04;9.3200;37541551000172;CIRURGICA BOA VISTA COMERCIO DE PRODUTOS HOSPITALARES LTDA
313;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6523;86725;Extensor para gastrostomia/jejunostomia, APRESENTAÇÃO: PVC rígido, com clamp, com um conector luer fêmea com tampa na sua extremidade distal e, um conector escalonado para diversos calibres de sondas na extremidade proximal com tampa acoplada ao extensor, deve acompanhar um adaptador com tampa para ser acoplado ao conector Luer fêmea, EMBALAGEM: Individual, em grau cirúrgico ou em outro tipo de material compatível com o método de esterilização utilizado, esterilizado, com abertura em pétala, contendo na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, tamanho, procedência, data de fabricação, validade, lote, as características das embalagens devem obedecer à normas específicas da ABNT e MS, produto com registro junto a ANVISA/MS, CARACTERÍSTICAS ADICIONAIS: Atendimento para Ordem Judicial (conforme prescrição médica), MARCA: Indeterminada, UNID. DE MEDIDA: Unitário;222505585;2024-06-04;9.3200;37541551000172;CIRURGICA BOA VISTA COMERCIO DE PRODUTOS HOSPITALARES LTDA
313;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6523;85413;Bolsa de colostomia pediátrica, TAMANHO: 51mm, EMBALAGEM: Individual, as características das embalagens devem obedecer à normas específicas da ABNT e MS, produto com registro junto a ANVISA/MS, CARACTERÍSTICAS ADICIONAIS: Atendimento para ordem judicial (conforme prescrição Médica), MARCA: Hollister, referência 3795, UNID. DE MEDIDA: Unitário;222505585;2024-06-04;51.6400;35934545000150;MA COMÉRCIO DE PRODUTOS PARA SAÚDE LTDA
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6505;72379;NUTRIÇÃO PARENTERAL SEM FONTE DE LIPÍDEOS (VOLUME 1800 A 2100 ML/BOLSA). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;228.1100;31673254001095;LABORATÓRIOS B. BRAUN S.A.
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6501;71881;Oligoelementos (uso adulto), composição: sulfato de zinco 22,00 mg, sulfato cúprico 6,30 mg, sulfato de manganês 2,46 mg, cloreto crômico 102,50 mcg, Solução injetável, Ampola, 2 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;222718112;2024-06-06;8.5500;00656468000139;SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6505;72379;NUTRIÇÃO PARENTERAL SEM FONTE DE LIPÍDEOS (VOLUME 1800 A 2100 ML/BOLSA). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;228.1100;31673254001095;LABORATÓRIOS BBRAUN S.A.
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6505;72376;NUTRIÇÃO PARENTERAL (VOLUME 1200 A 1600 ML/BOLSA). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;176.2700;49324221000104;FRESENIUS KABI BRASIL LTDA
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6505;72376;NUTRIÇÃO PARENTERAL (VOLUME 1200 A 1600 ML/BOLSA). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;176.2700;49324221000104;FRESENIUS KABI BRASIL LTDA.
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6505;72372;NUTRIÇÃO PARENTERAL (VOLUME 500 A 650 ML/BOLSA). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;180.9600;31673254001095;LABORATÓRIOS BBRAUN S.A.
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6505;72372;NUTRIÇÃO PARENTERAL (VOLUME 500 A 650 ML/BOLSA). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;180.9600;31673254001095;LABORATÓRIOS B. BRAUN S.A.
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6505;72378;NUTRIÇÃO PARENTERAL (VOLUME 1800 A 2100 ML/BOLSA). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;217.7400;49351786001152;BAXTER HOSPITALAR LTDA
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6505;72378;NUTRIÇÃO PARENTERAL (VOLUME 1800 A 2100 ML/BOLSA). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;217.7400;49351786001152;BAXTER HOSPITALAR LTDA
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6501;71892;Polivitamínico para adultos, Composição mínima: ácido ascórbico, ácido fólico, biotina, cianocobalamina, ácido pantotênico, riboflavina, nicotinamida, piridoxina, tiamina, retinol, colecalciferol, acetato de tocoferol, Ampola, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;222718112;2024-06-06;5.4200;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6505;72374;Nutrição Parenteral (Volume 900 a 1100 mL / bolsa). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;186.6400;49351786001152;BAXTER HOSPITALAR LTDA
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6505;72374;Nutrição Parenteral (Volume 900 a 1100 mL / bolsa). Demais especificações conforme o termo de referência., UNID. DE MEDIDA: Unitário;222718112;2024-06-06;186.6400;49351786001152;BAXTER HOSPITALAR LTDA
114;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6501;22994;Estradiol, Valerato, 2 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;223002056;2024-06-12;2.1700;81706251000198;PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6501;2669;Bosentana, 62,5 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;223086446;2024-06-13;4.6500;13485130000103;PHARMA LOG PRODUTOS FARMACEUTICOS LTDA
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6501;2706;Clobetasol, Propionato, 0,5 mg/g, Creme, Bisnaga, 30 g, VIA DE ADMINISTRAÇÃO: Tópica, UNID. DE MEDIDA: Unitário;223086446;2024-06-13;5.6900;81706251000198;PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;3042;Hidroxicloroquina, Sulfato, 400 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;223086446;2024-06-13;0.7700;13485130000103;PHARMA LOG PRODUTOS FARMACEUTICOS EIRELI 
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9;6501;3064;Pamidronato Dissódico, 60 mg, Pó liofilizado para solução injetável, Frasco-ampola, Diluente, 10 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;223086446;2024-06-13;62.0000;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6501;74828;Leuprorrelina, Acetato, 45 mg, Pó para suspensão injetável de liberação prolongada, Seringa preenchida, Seringa B, Diluente, Seringa A, VIA DE ADMINISTRAÇÃO: Subcutânea, UNID. DE MEDIDA: Unitário;223086446;2024-06-13;1306.4700;04071245000160;Licimed Distribuidora de Medicamentos,Correlatos e Produtos Médicos e Hospitalares Ltda.
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6501;2669;Bosentana, 62,5 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;223086446;2024-06-13;4.6500;13485130000103;PHARMA LOG PRODUTOS FARMACEUTICOS EIRELI 
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;3042;Hidroxicloroquina, Sulfato, 400 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;223086446;2024-06-13;0.7700;13485130000103;PHARMA LOG PRODUTOS FARMACEUTICOS LTDA
142;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;1224;Atropina, Sulfato, 10 mg/ml (1%), Solução oftálmica, Frasco gotejador, 5 ml, VIA DE ADMINISTRAÇÃO: Oftálmica, UNID. DE MEDIDA: Unitário;223087671;2024-06-13;8.4100;13485130000103;PHARMA LOG PRODUTOS FARMACEUTICOS EIRELI 
142;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6501;279;Atropina, Sulfato, 0,5 mg/ml, Solução injetável, Ampola, 1 ml, VIA DE ADMINISTRAÇÃO: Subcutânea/Intramuscular/Intravenosa, UNID. DE MEDIDA: Unitário;223087671;2024-06-13;0.7700;02816696000154;PONTAMED FARMACEUTICA LTDA
142;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6501;278;Atropina, Sulfato, 0,25 mg/ml, Solução injetável, Ampola, 1 ml, VIA DE ADMINISTRAÇÃO: Subcutânea/Intramuscular/Intravenosa, UNID. DE MEDIDA: Unitário;223087671;2024-06-13;0.7700;02816696000154;PONTAMED FARMACEUTICA LTDA
142;2023;Pregão Eletrônico (Lei Federal 14.133/2021);17;6501;1004;Tobramicina + Dexametasona, 3 mg + 1 mg/g, Pomada oftálmica, Bisnaga, 3,5 g, VIA DE ADMINISTRAÇÃO: Oftálmica, UNID. DE MEDIDA: Unitário;223087671;2024-06-13;34.8700;05782733000300;CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA
142;2023;Pregão Eletrônico (Lei Federal 14.133/2021);16;6501;4824;Sais para Reidratação Oral - Cloreto de Sódio + Cloreto de Potássio + Citrato de Sódio + Glicose Anidra , 3,5 g + 1,5 g + 2,9 g + 20,0 g, Pó para solução, Envelope, 27,9 g, % DE VARIAÇÃO ACEITO (PARA CIMA) NA UNIDADE DE MEDIDA DA EMBALAGEM PRIMÁRIA: 10, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;223087671;2024-06-13;0.9100;81706251000198;PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
142;2023;Pregão Eletrônico (Lei Federal 14.133/2021);15;6501;909;Nitrofurantoína, 100 mg, Cápsula , Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;223087671;2024-06-13;0.2800;00656468000139;SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA
