numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
40;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"Contratação Integrada de empresa especializada em engenharia e/ou arquitetura, para elaboração de projetos básico, legal e executivo de arquitetura, projetos complementares de engenharia, aprovação nos órgãos competentes, As Built e execução da obra em sistema construtivo pré-fabricado da Unidade Nova Escolar Professora Godomá Bevilacqua de Oliveira, sito à Rua Douglas Maurício de Sene, s/n, Distrito Vila Reis, CEP 86.819-000, fone do Estabelecimento de Ensino 43 3422-3821, no Município de Apucarana, Estado do Paraná.
";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Técnica e Preço;19239263.15;19143000.00;2024-09-09;2024-12-10;Rua dos Funcionários 1323 www.gov.br/compras Cabral Abatiá PR 80035050;;180493085;
42;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução da obra de CONSTRUÇÃO DO LABORATÓRIO DE ESTRUTURAS - AMPLIAÇÃO DO BLOCO E e ESTACIONAMENTO DO BLOCO E DA UEPG - UNIVERSIDADE ESTADUAL DE PONTA GROSSA, no endereço Av. General Carlos Cavalcanti, 4748 - Uvaranas, no município de Ponta Grossa, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII.;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Maior Desconto;3113145.42;;2024-07-11;2024-08-13;;;221324269;
43;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para elaboração de Projeto de Instalações Elétricas e de Lógica, Projeto Técnico de Prevenção a Incêndios e Desastre PTPID e Projeto Técnico de Adequação de Acessibilidade a Edificação e Sinalização Tátil no Piso.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;139397.76;37000.00;2024-10-09;2024-12-13;Avenida Iguaçu 420 Terreo Rebouças Curitiba PR 80230020;;221822854;
44;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Construção de Abrigo Para Gado Leiteiro para a Fazenda Escola Capão da Onça - FESCON da Universidade Estadual de Ponta Grossa - UEPG, no endereço - Estrada Ponta Grossa/Itaiacoca, Km 07 - Zona Rural, Ponta Grossa - PR, CEP 84030-900, no município de Ponta Grossa, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII.;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Maior Desconto;329685.08;;2024-07-09;2024-10-31;;;221372050;
45;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"Contratação Integrada de empresa especializada em engenharia e/ou arquitetura, para elaboração de projetos básico, legal e executivo de arquitetura, projetos complementares de engenharia, aprovação nos órgãos competentes, As Built e execução da obra da Unidade Nova Escolar para o Colégio Estadual Professora Renée Carvalho de Amorim, no município de Pontal do Paraná, no Estado do Paraná.
";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;23968650.69;23500000.00;2024-09-16;2025-02-14;Rua dos Funcionários 1323 Fundepar Cabral Curitiba PR 80035050;;206422173;
46;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Reforma do Bloco IV;UNIOESTE FBELT-Universidade Estadual do Oeste do Paraná - Campus Francisco Beltrão;Não;;;Menor Preço;63898.09;;2024-07-22;2024-07-23;;;221799844;
47;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada para a Execução da Conclusão do bloco I24-CCH com área de 4.826,90 metros quadrados. Faz parte da contratação o fornecimento dos seguintes serviços 1-  Projeto Arquitetonico e Projetos complementares pela modelagem BIM -Hidrossanitário com aproveitamento de águas pluviais. Projeto Técnico de Prevenção a Incêndio e a Desastres. Elétrico e Climatização, e elaboração de orçamento através da planilha oficial modelo SINAPI/PR - com preços atualizados - no padrão elaborado pela UEM-PCU. A obra está localizada no campus-sede da UEM na Av. Colombo n. 5790 no município e Maringá-PR -CEP 87020-900 
";UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;11415488.77;8439861.00;2024-11-27;2024-12-18;;;220741184;
48;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para a Execução da Conclusão do Bloco C90-CTC, com área de 6.107,97 metros quadrados. Faz parte da contratação o fornecimento dos seguintes serviços 1- Projetos complementares pela modelagem BIM -Hidrossanitário com aproveitamento de águas pluviais. Projeto Técnico de Prevenção a Incêndio e a Desastres.  Elétrico, Climatização, Rede de Gases, Estrutural de Concreto Armado para Central de Gases e Estrutural Metálico-, e elaboração de orçamento através da planilha oficial modelo SINAPI-PR - com preços atualizados - no padrão elaborado pela UEM/PCU. A obra está localizada no campus-sede da UEM na Av. Colombo nº 5790 no município de Maringá-PR - CEP 87020-900.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;16257326.15;13230000.00;2024-11-28;2024-12-04;;;220701751;
50;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em edificações para construção do muro de divisa da 2ª Companhia do 14º Batalhão da Polícia Militar do município de Medianeira, situado à Avenida Brasil, nº 3720, no município de Medianeira, Paraná.;SECID-Secretaria de Estado das Cidades (Antigo SEDU);Não;;;Menor Preço;951758.03;;2024-09-13;2024-11-05;;;174004773;
51;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Fracassado;Contratação integrada de empresa especializada para elaboração de projeto básico e executivo naval e fabricação de duas embarcações de alumínio para transporte de passageiros em mar aberto no litoral, conforme elementos técnicos instrutores e anexos ao edital.   ;SEIL-Secretaria de Estado da Infraestrutura e Logística;Não;;;Técnica e Preço;14964150.98;;2025-01-09;;;;223078761;
52;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;contratação de empresa para realizações de serviços no campus Silviuo Turci da UNESPAR, campus de Campo Mourão. ;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;121370.00;;2024-10-02;2024-12-09;;;207220337;
55;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada na elaboração de projetos para adequação de acessibilidade do Campus de Apucarana da Universidade Estadual do Paraná UNESPAR.;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;118988.82;;2024-10-10;2024-12-03;Avenida Rio Grande do Norte 1525 Reitoria Centro Paranavaí PR 87701020;;222737141;
56;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Execução de contenção de processo erosivo - voçoroca e melhorias no sistema de drenagem existente, localizado nas proximidades do km 252,950 da rodovia PR-323, em Tapejara-PR.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;750795.40;;2024-08-22;2024-09-10;;;222219264;
57;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE REFORMA NOS BLOCOS M E Q DO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS PRÓPRIOS.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;776802.54;;2024-08-23;2024-09-03;;;223612202;
58;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"CONTRATAÇÃO DE EMPRESA PARA RETOMADA E CONCLUSÃO DA OBRA DE CONSTRUÇÃO DA OFICINA ORTOPÉDICA DA UNICENTRO, COM RECURSOS DO TC-TED 64/24 SETI.
";UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;999560.72;;2024-08-28;2024-09-13;;;224140509;
59;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Fase Certame;Contratação Integrada de Empresa para Elaboração dos Projetos Básico e Executivo e Execução das Obras de Restauração e Duplicação da PR-412, entre a divisa de PR/SC até Guaratuba, numa extensão de 12,81 km. ;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;1.00;;2024-10-17;;;;224025947;
60;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Execução das obras de duplicação em pavimento rígido e restauração em Whitetopping da rodovia PR-170/PRC-466, de Turvo a Palmeirinha, numa extensão de 27,02 km.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;328753517.80;;2024-08-29;2024-11-01;;;223921426;
61;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação Integrada de empresa especializada em engenharia e/ou arquitetura, para elaboração de projetos básico, legal e executivo de arquitetura, projetos complementares de engenharia, aprovação nos órgãos competentes, As Built e execução da obra em sistema construtivo pré-fabricado da Unidade Nova Escolar UNV Zacarias Cardoso de Cristo, sito à Rua Manoel Muller de Siqueira, 1175, Vila São Pedro II, CEP 83.540-000, fone do NRE da Área Metropolitana Norte 41 3251-6500, no município de Rio Branco do Sul/PR;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Técnica e Preço;13862553.97;13440625.81;2024-10-08;2025-03-26;Rua dos Funcionários 1323 www.gov.br/compras Cabral Curitiba PR 80035050;;222192471;
62;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Aquisição de projeto de Acessibilidade para o Campus de Curitiba I e II;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;139170.93;;2024-11-05;2024-12-06;Avenida Rio Grande do Norte 1525 Reitoria Centro Paranavaí PR 87701020;;222704391;
63;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Cancelado;"Contratacao de consultoria tecnica especializada na realizacao de Inventario Florestal de especies
exoticas e exoticas invasoras EEEI dentro da área de 16 Viveiros e 8 Unidades de Conservacao
geridas pelo Instituto Agua e Terra para atendimento a demanda de erradicacao de especies
exoticas e exoticas invasoras no Parana conforme Termo de Referencia constante no Anexo X";IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;722266.67;;2024-09-03;;;;219942710;
64;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Fracassado;"Contratação de consultoria técnica especializada na realização de Inventário Florestal de espécies
exóticas e exóticas invasoras EEEI dentro da área de 16 Viveiros e 8 Unidades de Conservação
geridas pelo Instituto Água e Terra, para atendimento à demanda de erradicação de espécies
exóticas e exóticas invasoras no Paraná conforme Termo de Referência constante no Anexo X";IAT-Instituto Água e Terra (Antigo IAP);Não;;;Técnica e Preço;722266.56;;2024-11-05;;;;219942710;
65;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;CONTRATAÇÃO INTEGRADA DE EMPRESA PARA ELABORAÇÃO DOS PROJETOS BÁSICO E EXECUTIVO E EXECUÇÃO DA OBRA DE CONSTRUÇÃO DO BLOCO ADMINISTRATIVO DA UNICENTRO, NO CÂMPUS DE IRATI, COM RECURSOS DO TED 64/24.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;3275534.94;;2024-10-29;2024-11-07;;;224464606;
66;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Fase Certame;CONTRATAÇÃO INTEGRADA DE EMPRESA PARA ELABORAÇÃO DE PROJETOS BÁSICO E EXECUTIVO E EXECUÇÃO DA OBRA DE REFORMA DO AUDITÓRIO FRANCISCO CONTINI NO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS DO TED 64/24 SETI.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;2200000.00;;2024-10-22;;;;224472820;
67;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"CONTRATAÇÃO INTEGRADA DE EMPRESA PARA ELABORAÇÃO DE PROJETOS
BÁSICO E EXECUTIVO E EXECUÇÃO DA OBRA DE REFORMA PARA ADEQUAÇÃO DE
ACESSIBILIDADE NO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS DO TED.";UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;858504.03;;2024-10-24;2024-11-11;;;224468415;
68;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"CONTRATAÇÃO INTEGRADA DE EMPRESA PARA ELABORAÇÃO DE PROJETOS BÁSICO E EXECUTIVO E EXECUÇÃO DE SERVIÇOS PARA ADEQUAÇÃO DE ACESSIBILIDADE NO CÂMPUS IRATI DA UNICENTRO, COM RECURSOS DO TED 01/24 SETI E TED 64/24 SETI.
";UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;778295.83;;2024-10-23;2024-11-07;;;224486952;
69;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em engenharia e/ou arquitetura para Elaboração de Laudo Técnico Conclusivo de Avaliação Estrutural para o Bloco B e áreas de instalação de elevadores do Campus de Paranaguá da Universidade Estadual do Paraná UNESPAR localizada na Rua Comendador Correia Júnior 117 - Centro Paranaguá - PR, 83203-560 conforme Termo de Referência - Anexo XVI;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;15101.09;;2024-09-17;2024-11-26;;;223488501;
70;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;CONTRATAÇÃO INTEGRADA DE EMPRESA PARA ELABORAÇÃO DE PROJETOS BÁSICO E EXECUTIVO E EXECUÇÃO DE SERVIÇOS PARA ADEQUAÇÃO DE ACESSIBILIDADE NO CÂMPUS CEDETEG DA UNICENTRO, COM RECURSOS DO TED 01/24 SETI.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;1357309.41;;2024-10-25;2024-11-07;;;224633793;
71;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Reforma do espaço físico dos Laboratórios de Enfermagem;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;355965.50;;2024-09-10;2024-10-08;;;210234195;
72;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;Contratação de empresa para fornecimento de material, mão de obra e equipamentos para a execução das obras denominadas. Reforma dos Corredores 1, 2 e 3 do Hospital, Reforma do Hall do Núcleo Interno de Regulação de Leitos -NIR-, área externa e Hall do Hospital, Construção da Escada de Emergência e reforma do corredor 4 e Reforma do espaço entre blocos do Hospital Universitário, com área aproximada de 1.650m quadrados.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;5695610.35;;2024-09-03;2024-10-25;;;223746918;
73;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;"PROJETO PARA REFORMA COBERTURA E CONSTRUÇÃO DE ESTRUTURA COBERTA NA ENTRADA PRINCIPAL DO BLOCO I - CAMPUS DE FRANCISCO BELTRÃO - Sede Bairro Vila Nova
";UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;308743.61;;2024-09-12;2024-10-14;;;215818233;
74;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;ELABORAÇÃO DE PROJETO ARQUITETÔNICO, ESTRUTURAL, COMPLEMENTARES E ORÇAMENTÁRIO PARA CONSTRUÇÃO DE ESPAÇO ECUMÊNICO NO CAMPUS DE FRANCISCO BELTRÃO - Sede Bairro Vila Nova.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;344398.89;;2024-09-13;2024-09-20;;;215819191;
75;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado;ILUMINAÇÃO DO ESTACIONAMENTO NORTE NO CAMPUS DE TOLEDO;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;201848.95;;2024-08-26;2024-09-06;;;220247031;
76;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Homologado; REFORMA DO BLOCO I - CAMPUS DE FRANCISCO BELTRÃO SEDE BAIRRO VILA NOVA, PINTURA INTERNA/EXTERNA, TROCA DE ESQUADRIAS E ABERTURAS;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;792548.24;;2024-09-19;2024-09-26;;;215818586;
77;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Fase Certame;"reforma, adequação e instalação de nova tubulação do sistema de hidrantes, bem como a
troca de todas as mangueiras e bicos, em atendimento as exigências do Bombeiro.";UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;688457.15;;2024-09-24;;;;218641261;
