numprocesso,ano,orgao,modalidade,valor_total,lsl_cap,razao_vt_lsl,flag_irregular,participantes,vencedores,qtd_itens,excedente
1,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021),45067950.5,650000.0,69.33530846153846,1,34,135,434.0,44417950.5
345,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),44490828.0,650000.0,68.4474276923077,1,5,16,32.0,43840828.0
138,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),43948562.56,650000.0,67.61317316923078,1,25,79,77.0,43298562.56
3,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),101396876.92,1500000.0,67.59791794666667,1,23,65,103.0,99896876.92
252,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),101199999.99,1500000.0,67.46666666,1,9,18,69.0,99699999.99
975,2025,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),43431600.0,650000.0,66.81784615384615,1,6,9,18.0,42781600.0
118,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),42954784.55,650000.0,66.08428392307692,1,8,13,21.0,42304784.55
188,2024,DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN),Pregão Eletrônico (Lei Federal 14.133/2021),42581071.55,650000.0,65.50934084615385,1,6,13,175.0,41931071.55
978,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico,42260000.0,650000.0,65.01538461538462,1,7,9,22.0,41610000.0
548,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),41809936.5,650000.0,64.32297923076923,1,5,15,32.0,41159936.5
112,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),41547934.01,650000.0,63.91989847692307,1,10,89,128.0,40897934.01
112,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),41547934.01,650000.0,63.91989847692307,1,10,89,128.0,40897934.01
15,2025,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),95680000.0,1500000.0,63.78666666666667,1,17,43,57.0,94180000.0
11,2025,SEED-Secretaria de Estado da Educação,Pregão Eletrônico (Lei Federal 14.133/2021),41241444.15,650000.0,63.44837561538461,1,40,54,90.0,40591444.15
1302,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),41174870.4,650000.0,63.34595446153846,1,3,5,37.0,40524870.4
2154,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),40879777.92,650000.0,62.89196603076923,1,0,0,34.0,40229777.92
5,2024,SECOM-Secretaria de Estado da Comunicação,Concorrência Presencial (Lei Federal 14.133/2021),40400000.0,650000.0,62.15384615384615,1,19,29,105.0,39750000.0
168,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),40267218.79,650000.0,61.94956736923077,1,11,19,41.0,39617218.79
724,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),39400294.56,650000.0,60.61583778461539,1,11,24,54.0,38750294.56
1085,2025,"SEMIPI-Secretaria de Estado da Mulher, Igualdade Racial e Pessoa Idosa",Pregão Eletrônico (Lei Federal 14.133/2021),38932054.64,650000.0,59.89546867692308,1,14,19,25.0,38282054.64
417,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),38828013.6,650000.0,59.73540553846154,1,26,29,42.0,38178013.6
3,2024,ALEP-Assembleia Legislativa do Estado do Paraná,Concorrência Presencial (Lei Federal 14.133/2021),38800000.0,650000.0,59.69230769230769,1,23,65,103.0,38150000.0
7,2024,ALEP-Assembleia Legislativa do Estado do Paraná,Concorrência Presencial (Lei Federal 14.133/2021),38800000.0,650000.0,59.69230769230769,1,26,43,66.0,38150000.0
223,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),38700000.0,650000.0,59.53846153846154,1,8,10,13.0,38050000.0
65,2025,IAT-Instituto Água e Terra (Antigo IAP),Concorrência Eletrônica (Lei Federal 14.133/2021),38286850.13,650000.0,58.90284635384616,1,22,40,66.0,37636850.13
1582,2024,SEED-Secretaria de Estado da Educação,Pregão Eletrônico (Lei Federal 14.133/2021),38060509.53,650000.0,58.55463004615385,1,1,1,1.0,37410509.53
103,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Licitação Eletrônica - Estatal,37999332.12,650000.0,58.460510953846146,1,16,23,67.0,37349332.12
103,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Licitação Eletrônica - Estatal,37999332.12,650000.0,58.460510953846146,1,16,23,67.0,37349332.12
103,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Licitação Eletrônica - Estatal,37999332.12,650000.0,58.460510953846146,1,16,23,67.0,37349332.12
234,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico,37384905.0,650000.0,57.51523846153846,1,19,24,36.0,36734905.0
1189,2023,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Pregão Eletrônico,36145170.0,650000.0,55.60795384615385,1,5,32,39.0,35495170.0
140,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico,35318295.0,650000.0,54.335838461538465,1,10,12,18.0,34668295.0
2,2023,APPA-Administração dos Portos de Paranaguá e Antonina,Licitação Presencial - Estatal,35152261.0,650000.0,54.08040153846154,1,31,155,206.0,34502261.0
382,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico,35099460.0,650000.0,53.99916923076923,1,4,9,9.0,34449460.0
789,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),34808788.8,650000.0,53.55198276923076,1,4,6,14.0,34158788.8
1442,2023,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Pregão Eletrônico,34500000.0,650000.0,53.07692307692308,1,3,4,9.0,33850000.0
959,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),34366473.36,650000.0,52.871497476923075,1,9,19,31.0,33716473.36
245,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),33765330.75,650000.0,51.94666269230769,1,9,35,49.0,33115330.75
936,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,33452450.56,650000.0,51.46530855384615,1,10,24,40.0,32802450.56
1935,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),33418092.0,650000.0,51.412449230769234,1,8,13,14.0,32768092.0
139,2024,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),32550123.3,650000.0,50.07711276923077,1,9,11,124.0,31900123.3
72,2025,UEL-Universidade Estadual de Londrina,Concorrência Eletrônica (Lei Federal 14.133/2021),32244251.82,650000.0,49.60654126153846,1,10,19,63.0,31594251.82
783,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),32131446.48,650000.0,49.432994584615386,1,11,16,18.0,31481446.48
1029,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),31685289.65,650000.0,48.74659946153846,1,8,26,31.0,31035289.65
73,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),31372976.16,650000.0,48.26611716923077,1,20,35,68.0,30722976.16
1070,2024,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),31329747.3,650000.0,48.19961123076923,1,0,0,34.0,30679747.3
47,2025,COHAPAR-Companhia de Habitação do Paraná,Licitação Eletrônica - Estatal,71864655.08,1500000.0,47.90977005333333,1,15,96,236.0,70364655.08
7,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),31137582.45,650000.0,47.903973,1,26,43,66.0,30487582.45
32,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),71592000.0,1500000.0,47.728,1,13,44,544.0,70092000.0
189,2023,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),30961800.0,650000.0,47.633538461538464,1,7,10,16.0,30311800.0
1014,2024,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),30867029.6,650000.0,47.48773784615385,1,2,2,5.0,30217029.6
1358,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),30787092.0,650000.0,47.364756923076925,1,1,1,1.0,30137092.0
830,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),30329330.4,650000.0,46.660508307692304,1,4,11,16.0,29679330.4
21,2024,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),30329330.4,650000.0,46.660508307692304,1,12,12,59.0,29679330.4
1168,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico,28976000.0,650000.0,44.57846153846154,1,12,37,41.0,28326000.0
465,2024,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),28916474.31,650000.0,44.48688355384615,1,1,1,69.0,28266474.31
183,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),28564967.99,650000.0,43.9461046,1,2,2,39.0,27914967.99
722,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),28536542.0,650000.0,43.90237230769231,1,7,7,8.0,27886542.0
405,2024,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),28475054.4,650000.0,43.807776,1,4,10,35.0,27825054.4
1130,2024,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),28475054.4,650000.0,43.807776,1,4,2,5.0,27825054.4
14,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),28428370.0,650000.0,43.73595384615385,1,11,86,121.0,27778370.0
14,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),28428370.0,650000.0,43.73595384615385,1,11,86,121.0,27778370.0
14,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),28428370.0,650000.0,43.73595384615385,1,11,86,121.0,27778370.0
1087,2023,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),27832566.86,650000.0,42.81933363076923,1,22,59,63.0,27182566.86
689,2025,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),27792209.42,650000.0,42.757245261538465,1,5,6,7.0,27142209.42
588,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),27788282.56,650000.0,42.751203938461536,1,12,22,22.0,27138282.56
54,2025,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),27353845.7,650000.0,42.082839538461535,1,19,49,67.0,26703845.7
725,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),26982846.69,650000.0,41.51207183076923,1,11,17,29.0,26332846.69
725,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),26982846.69,650000.0,41.51207183076923,1,11,17,29.0,26332846.69
665,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),62211903.9,1500000.0,41.4746026,1,2,2,65.0,60711903.9
425,2023,APPA-Administração dos Portos de Paranaguá e Antonina,Pregão Eletrônico,26940201.04,650000.0,41.44646313846154,1,10,13,27.0,26290201.04
42,2023,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Pública,61708743.49,1500000.0,41.13916232666667,1,4,5,29.0,60208743.49
237,2024,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),26555100.0,650000.0,40.854,1,9,16,32.0,25905100.0
582,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico,26051885.73,650000.0,40.0798242,1,8,22,81.0,25401885.73
14,2023,APPA-Administração dos Portos de Paranaguá e Antonina,Licitação Eletrônica - Estatal,59926015.58,1500000.0,39.95067705333333,1,11,86,121.0,58426015.58
140,2024,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),25754213.06,650000.0,39.62186624615384,1,10,12,18.0,25104213.06
88,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Licitação Eletrônica - Estatal,25719239.89,650000.0,39.56806136923077,1,17,14,23.0,25069239.89
612,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),25515008.1,650000.0,39.253858615384615,1,23,54,71.0,24865008.1
612,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),25515008.1,650000.0,39.253858615384615,1,23,54,71.0,24865008.1
145,2024,DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN),Pregão Eletrônico (Lei Federal 14.133/2021),25399985.0,650000.0,39.0769,1,3,5,14.0,24749985.0
237,2025,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),25304000.0,650000.0,38.92923076923077,1,9,16,32.0,24654000.0
1031,2025,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),25304000.0,650000.0,38.92923076923077,1,5,9,32.0,24654000.0
1629,2024,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),25150000.0,650000.0,38.69230769230769,1,1,1,1.0,24500000.0
237,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),25008694.76,650000.0,38.47491501538462,1,9,16,32.0,24358694.76
54,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),24908683.53,650000.0,38.32105158461539,1,19,49,67.0,24258683.53
187,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),24878660.0,650000.0,38.274861538461536,1,4,5,22.0,24228660.0
549,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),24861613.32,650000.0,38.248635876923075,1,5,53,91.0,24211613.32
208,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico,24579288.11,650000.0,37.8142894,1,21,28,31.0,23929288.11
921,2024,SEED-Secretaria de Estado da Educação,Pregão Eletrônico (Lei Federal 14.133/2021),24454641.19,650000.0,37.62252490769231,1,2,3,38.0,23804641.19
1602,2024,ALEP-Assembleia Legislativa do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),56137848.0,1500000.0,37.425232,1,0,0,1.0,54637848.0
396,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico,24299827.2,650000.0,37.384349538461535,1,10,43,183.0,23649827.2
46,2024,SEED-Secretaria de Estado da Educação,Pregão Eletrônico (Lei Federal 14.133/2021),24210000.0,650000.0,37.246153846153845,1,12,21,81.0,23560000.0
519,2024,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),24189750.0,650000.0,37.215,1,8,17,36.0,23539750.0
211,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),24170391.83,650000.0,37.185218199999994,1,8,11,35.0,23520391.83
503,2023,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),24146940.0,650000.0,37.14913846153846,1,28,43,62.0,23496940.0
584,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),24108698.1,650000.0,37.09030476923077,1,6,11,14.0,23458698.1
584,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),24108698.1,650000.0,37.09030476923077,1,6,11,14.0,23458698.1
452,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),24064143.8,650000.0,37.0217596923077,1,23,39,103.0,23414143.8
419,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),24007113.0,650000.0,36.93402,1,5,10,57.0,23357113.0
76,2023,IAT-Instituto Água e Terra (Antigo IAP),Concorrência Pública,23922975.0,650000.0,36.80457692307692,1,28,33,51.0,23272975.0
913,2024,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),23869132.8,650000.0,36.72174276923077,1,5,37,61.0,23219132.8
431,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),23579600.05,650000.0,36.27630776923077,1,36,86,98.0,22929600.05
25,2023,IAT-Instituto Água e Terra (Antigo IAP),Concorrência Pública,23503072.43,650000.0,36.15857296923077,1,18,43,151.0,22853072.43
2,2024,IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,Leilão,23261145.66,650000.0,35.78637793846154,1,31,155,206.0,22611145.66
33,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),23251624.0,650000.0,35.77172923076923,1,18,33,59.0,22601624.0
112,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Licitação Eletrônica - Estatal,23231100.0,650000.0,35.740153846153845,1,10,89,128.0,22581100.0
945,2025,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),23081165.0,650000.0,35.509484615384615,1,9,17,15.0,22431165.0
73,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico,23028020.0,650000.0,35.42772307692308,1,20,35,68.0,22378020.0
104,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),22382176.91,650000.0,34.43411832307692,1,13,30,326.0,21732176.91
496,2024,DETRAN-Departamento de Trânsito do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),22175866.2,650000.0,34.11671723076923,1,5,25,138.0,21525866.2
1059,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),22020384.92,650000.0,33.87751526153846,1,7,11,69.0,21370384.92
