numprocesso,objeto,orgao,adesao_ata_srp-2024__qtd_registros,alteracoes_ata_srp-2024__qtd_registros,contratos-2024__qtd_registros,empresas_participantes-2024__qtd_registros,itens-2024__qtd_registros,lotes-2024__qtd_registros,orgaos_participantes-2024__qtd_registros,publicidade-2024__qtd_registros,anomaly_score,is_anomalous
102,Contrataçao de empresa especializada em engenharia e arquitetura para  prestação de serviços técnicos referentes aos serviços de Elaboração de Projeto Técnico de Prevenção a Incendio e a Desastre PTPID para o campus de Apucarana da Universidade  Estadual do Paraná UNESPAR O objeto deste Termo de Referência é dividido em 03 serviços gerais.,UNESPAR-Universidade Estadual do Paraná,,32.0,2.0,2.0,30.0,39.0,114.0,,-0.09058160638618762,0
103,Serviços especializados para recapeamento asfáltico de vias e estacionamentos.,UEL-Universidade Estadual de Londrina,,2.0,8.0,23.0,60.0,23.0,59.0,,-0.05885262972153171,0
104,"Reforma dos banheiros do Bloco III do Campus de Marechal Cândido Rondon, da Universidade Estadual do Oeste do Paraná - UNIOESTE",UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,3.0,4.0,5.0,4.0,,,-0.16969920220753776,0
105,"Contratação Integrada de empresa especializada em engenharia e/ou arquitetura, para elaboração de projetos básico, legal e executivo de arquitetura, projetos complementares de engenharia, aprovação nos órgãos competentes, As Built e execução da obra em sistema construtivo pré-fabricado, da UNIDADE NOVA ESCOLAR JARDIM MADRID, sito à Rua Pioneiro Gabriel José dos Santos, 172, Conjunto João de Barro, Cidade Canção, CEP 87.053-520, telefone do NRE de Maringá 44 3218-7118 e/ou 44 3218-7143, no município de Maringá/PR",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,2.0,38.0,22.0,22.0,20.0,,-0.085240792669879,0
106,"CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DE BARRACÕES EM ESTRUTURA PRÉ-MOLDADA NO CÂMPUS CEDETEG DA UNICENTRO, COM RECURSOS PRÓPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,,24.0,1.0,26.0,36.0,37.0,29.0,,-0.06479802808802371,0
108,Reforma da Cobertura do Auditório - Campus Principal de Francisco Beltrão,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,3.0,4.0,12.0,4.0,,,-0.1689300461086256,0
109,"CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DE TELHADOS NO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS DO TED 64/24 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,2.0,2.0,6.0,5.0,5.0,6.0,12.0,,-0.14253612375407215,0
110,"CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DE GUARITA DE ACESSO E INSTALAÇÃO DE CALHAS E TOLDOS NO CÂMPUS DE IRATI, COM RECURSOS PRÓPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,1.0,1.0,111.0,2.0,,,-0.07116595234072892,0
111,"Contratação de empresa especializada em serviços de engenharia para construção da nova sede do Núcleo Regional de Educação de Goioerê, NRE, situado na Avenida Santos Dumont, quadra nº 53, Jardim Curitiba, fone 44 3521-8650, no Município de Goioerê, Estado do Paraná,",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,4.0,6.0,10.0,6.0,,,-0.16094154772420627,0
112,Contratação de serviços técnicos de engenharia para reforma do posto de coleta do hemocentro.,UEL-Universidade Estadual de Londrina,17.0,,5.0,4.0,36.0,31.0,517.0,,-0.0823419581240794,0
113,Contratação de Empresa Especializada de engenharia para a execução dos serviços de substituição da rede de entrada de água principal.,UEL-Universidade Estadual de Londrina,16.0,2.0,2.0,35.0,36.0,38.0,611.0,,-0.059513761208337734,0
114,"Contratação de Projetos Elétrico, Climatização e PTPID para EMBAP - Barão do Rio Branco, campus de Curitiba I.",UNESPAR-Universidade Estadual do Paraná,,,4.0,14.0,12.0,17.0,1.0,,-0.1457450329248674,0
115,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE REFORMA DO BLOCO C NO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS DO TED 64/24 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,2.0,2.0,5.0,4.0,,,-0.16965753875318107,0
116,"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA REFORMA DO CENTRO CIRÚRGICO DE GRANDES ANIMAIS E AMPLIAÇÃO DO CANIL DA CLÍNICA ESCOLA VETERINÁRIA DA UNICENTRO, COM RECURSOS DO TED 255/23 SETI E TC 53/21 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,2.0,10.0,9.0,10.0,,,-0.13599463575747872,0
117,Projeto de reforma do bloco F Campus de Cascavel,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,2.0,4.0,121.0,6.0,9.0,,-0.07822260194081693,0
118,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DO TELHADO DO BLOCO N E REFORMA DO BLOCO K DO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS DO TED 64/24 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,,5.0,1.0,7.0,11.0,12.0,12.0,,-0.1415265687014371,0
119,"Contratação de empresa especializada para prestação de Serviços Técnicos para Elaboração de Projeto Básico e Executivo de Arquitetura e Engenharia e Execução da Obra de Ampliação e Reforma do Parque Estadual da Ilha das Cobras, além de solicitação de alvarás e licenças necessárias, através de Contratação Integrada, conforme planilha orçamentária de referência constante no Anexo XII.",IAT-Instituto Água e Terra (Antigo IAP),15.0,16.0,3.0,22.0,25.0,24.0,91.0,,-0.10291440460578194,0
123,Reforma e adequação da Sala B201 - Empreendedorismo CCSA - Campus de Cascavel,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,2.0,6.0,7.0,7.0,,,-0.1659790384649984,0
124,Contratação de empresa especializada para execução do remanescente da obra de Cercamento do Campus de Cornélio Procópio.,UENP-Universidade Estadual do Norte do Paraná,,2.0,1.0,4.0,12.0,4.0,9.0,,-0.16693861520048558,0
126,Contratação de empresa de engenharia para execução de reformas no estacionamento da Reitoria da UENP.,UENP-Universidade Estadual do Norte do Paraná,,,3.0,3.0,9.0,3.0,,,-0.14919014522733326,0
127,"Execução das obras de duplicação em pavimento rígido da PR-412 e implantação de vias marginais, entre a ponte sobre o canal em Matinhos e a interseção com a rodovia PR-407 em Pontal do Paraná, numa extensão de 14,28 km.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,3.0,15.0,6.0,6.0,,,0.06961403230049834,1
129,Contratação de serviços de reforma dos sanitários do prédio 2 do centro de ciências da saúde.,UEL-Universidade Estadual de Londrina,,,3.0,31.0,21.0,19.0,13.0,,-0.13458244435693711,0
130,"CONTRATAÇÃO DE EMPRESA PARA REFORMA DE EDIFICAÇÕES DO CURSO DE ENGENHARIA DE ALIMENTOS NO CÂMPUS CEDETEG DA UNICENTRO, COM RECURSOS DO TED 64/24 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,,,1.0,1.0,,,-0.17515073722115754,0
131,"CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DA MORADIA ESTUDANTIL DA
UNICENTRO, NO CÂMPUS CEDETEG, COM RECURSOS DO TED 64/24 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,4.0,4.0,4.0,4.0,,,-0.15223757711258018,0
133,Contratação de Empresa Especializada em Engenharia/Arquitetura para Elaboração de Projeto Executivo de Cobertura Metálica da edificação do Centro de Conferência pertencente ao Campus Paranavaí da Universidade Estadual do Paraná - UNESPAR.,UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.16904150179524458,0
134,"Contratação de Empresa Especializada em Engenharia e/ou Arquitetura para Elaboração de Projeto de Acessibilidade, de Paisagismo e Atualização de Projetos Existentes para o Campus de Paranavaí - UNESPAR.",UNESPAR-Universidade Estadual do Paraná,,,1.0,3.0,3.0,3.0,,,-0.1596989033265463,0
135,Contratação de serviço técnico especializado em engenharia para a execução de melhoria de adequação de rede elétrica.,UEL-Universidade Estadual de Londrina,,,6.0,8.0,44.0,12.0,101.0,,-0.12781549682275384,0
136,"Contratação de empresa especializada para prestação de serviços de engenharia na elaboração de projetos de implantação e na execução de construção da Delegacia Cidadã, situada à Rua Dona Alba de Souza e Silva, n.º 1980, Balneário Leblon, no município de Pontal do Paraná, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),,,7.0,6.0,14.0,14.0,34.0,,-0.11841142861647524,0
137,"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DE SALAS DA COORDENADORIA DE TECNOLOGIA E INFORMAÇÃO NO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,1.0,,1.0,44.0,25.0,23.0,10.0,,-0.10954396599080612,0
138,Atualização do sistema elétrico para instalação de equipamentos de ar condicionado.,UEL-Universidade Estadual de Londrina,6.0,33.0,3.0,36.0,30.0,36.0,131.0,,-0.08379611596897818,0
139,"Contratação Integrada de empresa especializada em engenharia e/ou arquitetura, para elaboração de projetos básico - ND 350, legal e executivo ND400 de arquitetura, projetos complementares de engenharia, aprovação nos órgãos competentes, As Built - ND500, e execução da obra da Torre 2 do Hospital Universitário Regional dos Campos Gerais  Wallace Thadeu de Mello e Silva, sito à R. Prof. Gabriel de Paula Machado, 601 - Uvaranas, Ponta Grossa - PR,  CEP 84031-510. Os projetos deverão ser desenvolvidos em plataforma BIM -Building Information Modeling, conforme elementos técnicos instrutores e anexos ao edital.",UEPG-Universidade Estadual de Ponta Grossa,,,5.0,4.0,13.0,4.0,,,-0.028654936381499796,0
140,"Contrataçao de empresa especializada em engenharia e arquitetura para elaboraçao de Projeto Arquitetonico e Complementares para edificio educacional, incluindo salas de aula, areas de circulação, instalações sanitárias e espaços de apoio para o Campus de Apucarana, com área estimada de 900,00 m2 novecentos metros quadrados.",UNESPAR-Universidade Estadual do Paraná,,,3.0,10.0,11.0,11.0,,,-0.15475707483755236,0
141,"Elaboração Projetos arquitetônico de restauro e reforma da sede Emiliano Perneta, Campus Curitiba I.",UNESPAR-Universidade Estadual do Paraná,,,1.0,2.0,3.0,2.0,,,-0.16627052112474694,0
142,"Contratação de empresa especializada para execução da Conclusão do Bloco das Engenharias do Campus Regional de Umuarama, localizado na Avenida Ângelo Moreira da Fonseca nº 1800, no Município de Umuarama, Paraná",UEM-Universidade Estadual de Maringá,1.0,,1.0,37.0,35.0,37.0,145.0,,-0.06679356638554879,0
143,"Contratação de empresa especializada para execução de serviços de pavimentação da estrada da paineira trecho 1 com 1,5 km elementos.",UEL-Universidade Estadual de Londrina,,,5.0,27.0,37.0,38.0,,,-0.0615762971967449,0
144,"Contratação de empresa especializada para execução de obra de revitalização da fachada do Edifício Sede da SESP, sito à Rua Cel. Dulcídio nº 800, Bairro Batel, Curitiba, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),2.0,2.0,2.0,3.0,3.0,3.0,12.0,,-0.15045428241294095,0
145,"Contratação Integrada de empresa especializada em engenharia e ou arquitetura, para prestação de serviços técnicos de implantação da Escola de Surf, no município de Matinhos PR, incluindo a elaboração de projeto básico e executivo de arquitetura e engenharia bem como a execução da obra de construção, no regime de contratação integrada de obras públicas, conforme elementos técnicos instrutores e anexos ao edital.",PRESP-Paraná Esporte (Antigo IPCE),,,2.0,4.0,9.0,5.0,,,-0.09305678535300649,0
146,Contratação de empresa especializada para a execução da obra de Instalações de Prevenção de Incêndio no CCHE/CLCA do Campus de Jacarezinho.,UENP-Universidade Estadual do Norte do Paraná,,,1.0,35.0,24.0,14.0,22.0,,-0.1257239449894056,0
147,"Prestação de serviços de Engenharia para transferência de tipologia de entrada de energia em tensão
primaria atualmente em cabine semienterrada para o posto de transformação - transformador em poste de energia com mureta - da Delegacia Cidadã de Matinhos, situado a Rua Antonina s/n.º, no município de Matinhos, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),,,3.0,2.0,2.0,2.0,,,-0.16166236722102728,0
149,Execução de serviços de reforma do anfiteatro de morfologia,UEL-Universidade Estadual de Londrina,,,1.0,1.0,2.0,2.0,5.0,,-0.1626294143301334,0
151,"CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DO RESTAURANTE UNIVERSITÁRIO DO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS PRÓPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,2.0,10.0,4.0,4.0,,,-0.16157551369202017,0
152,"Contratação de Empresa Especializada em Engenharia e Arquitetura para Execução de Obra de Reforma e Adequações das Instalações Elétricas para o Campus de Paranavaí da UNESPAR, conforme planilha orçamentária de referência constante no Anexo X e Pasta técnica.",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,5.0,,-0.14706400330278435,0
153,Reforma dos Banheiros do Bloco A - 3º Pavimento Universidade Estadual do Oeste do Paraná - Campus de Cascavel,UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,11.0,15.0,,16.0,12.0,18.0,46.0,,-0.1259189380400862,0
154,"Contratação integrada de empresa especializada em Elaboração de projetos e construção da sede da Delegacia Regional e Delegacia da mulher, situada à Rua Elias Alves Ferreira s/n, no município de Piraquara, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),,,8.0,34.0,34.0,34.0,,,-0.0825679515488637,0
155,"Contratação de empresa especializada para prestação de serviços de engenharia na elaboração de projetos de implantação e na execução da construção da Unidade Policial Fixa e DENARC de Paranavaí, situada à Rua José Gregório Sobrinho, S/N, no município de Paranavaí, Paraná",SECID-Secretaria de Estado das Cidades (Antigo SEDU),,,3.0,2.0,2.0,2.0,,,-0.1468967182335862,0
156,CONSTRUÇÃO DE GUARITA PARA O PORTÃO DE ACESSO DO CAMPUS DE CASCAVEL,UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,,,,,2.0,2.0,,,-0.1760236832722909,0
158,"REFORMA DO LABORATÓRIO DE ENSINO DE MATEMÁTICA E SALAS ANEXO
Universidade Estadual do Oeste do Paraná - Campus de Cascavel",UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,,,1.0,1.0,2.0,2.0,,,-0.1533054141736666,0
160,"Contratação integrada de empresa especializada para elaboração dos projetos básicos e executivos de arquitetura e complementares de engenharia em plataforma BIM e execução da OBRA DE REQUALIFICAÇÃO DA ORLA DE PONTAL DO PARANÁ - FASE 01, localizada no litoral do Estado do Paraná",IAT-Instituto Água e Terra (Antigo IAP),2.0,29.0,1.0,30.0,22.0,33.0,93.0,,-0.08556143239541092,0
161,"Contratação de empresa especializada em serviços de engenharia para elaboração de projetos de implantação e execução de obras de construção da Delegacia Cidadã juntamente com o 1º Distrito da Polícia Civil de Campo Mourão, localizada na Rua Armelindo Trombini, S/N, Bairro Jardim Francisco Ferreira Albuquerque, no município de Campo Mourão, Paraná",SECID-Secretaria de Estado das Cidades (Antigo SEDU),,79.0,2.0,2.0,82.0,2.0,336.0,,-0.0631094701166719,0
164,"Contratação de empresa especializada para Elaboração de Projetos Executivos, Arquitetônico e Complementares para Casa Etelvina Lopes Restauro e Recuperação do Patrimônio da Edificação e para a área do anexo tratando-se de imóvel com tombamento pelo IPHAN pertencente ao Campus de Paranaguá da Universidade Estadual do Paraná - UNESPAR",UNESPAR-Universidade Estadual do Paraná,,,2.0,2.0,3.0,2.0,,,-0.17011637170991578,0
166,"Contratação de empresa especializada para execução de serviços de reforma e reparos gerais nas instalações do Complexo Poliesportivo do Tarumã, conforme elementos técnicos instrutores e anexos ao edital.",PRESP-Paraná Esporte (Antigo IPCE),,,1.0,2.0,3.0,3.0,,,-0.15352196865678214,0
167,Com base na Lei Federal 14133/2021 e no Decreto Estadual 10086/2022 torna-se público o presente edital com o intuito de promover a licitação para a contratação de empresa especializada na execução de Projetos Executivos de Instalações Elétricas e Climatização para adequação das instalações da Sede Artes da Cena da Universidade Estadual do Paraná,UNESPAR-Universidade Estadual do Paraná,,,2.0,14.0,17.0,18.0,,,-0.1353976344781725,0
169,Execução de serviços de engenharia para reforma do telhado do laboratório de artes cênicas do CECA.,UEL-Universidade Estadual de Londrina,,,2.0,2.0,2.0,2.0,,,-0.1744589081264371,0
170,Execução de serviços de engenharia para reforma do telhado do bloco C do CLCH.,UEL-Universidade Estadual de Londrina,,,3.0,4.0,4.0,4.0,,,-0.16862799969349335,0
171,"EXECUÇÃO DA OBRA DE IMPLANTAÇÃO DO CORREDOR METROPOLITANO PR-423, ENTRE OS MUNICÍPIOS DE ARAUCÁRIA E CURITIBA, COM EXTENSÃO TOTAL DE 8,98 KM",AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC),15.0,11.0,,12.0,16.0,16.0,69.0,,-0.0647129333362364,0
172,"Execucao de obra do bloco 3 da sede Silvio Turci da UNESPAR, campus de Campo Mourao.",UNESPAR-Universidade Estadual do Paraná,,,3.0,4.0,3.0,4.0,,,-0.15395276755975823,0
173,"Contratação de empresa especializada para apoio ao controle geométrico da obra de pavimentação das Estradas Rurais de Ligação entre São José dos Pinhais e Mandirituba, na Região Metropolitana de Curitiba, Paraná, com extensão total de 26,61 km",AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC),,,1.0,31.0,27.0,34.0,166.0,,-0.0883311138473431,0
175,"Empreitada por preço unitário, para a reforma de marquises do Bloco B, Biblioteca e CCBS do Campus de Cascavel, da Universidade Estadual do Oeste do Paraná - UNIOESTE",UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,,,8.0,52.0,90.0,106.0,28.0,,0.0963140778104129,1
176,"Contratação de empresa especializada para execução da obra de REFORMA DA COBERTURA DO CENTRO DE ATENÇÃO INTEGRAL À CRIANÇA E AO ADOLESCENTE - CAIC, no endereço Avenida Carlos Cavalcanti, 4748- Uvaranas, no município de Ponta Grossa, Paraná, conforme planilhas orçamentárias de referência constantes no ANEXO XIII",UEPG-Universidade Estadual de Ponta Grossa,,,2.0,3.0,24.0,24.0,,,-0.12525874650613994,0
